participant_id	session	run	corr_mean	qc
sub-558802533319.nii.gz	V1	1	1.4052767	1
sub-557315657627.nii.gz	V1	1	1.4196198	1
sub-562_ses-wave3.nii.gz	V1	1	1.4532206	1
sub-572747785752.nii.gz	V1	1	1.4540299	1
sub-557061769391.nii.gz	V1	1	1.4581009	1
sub-562_ses-wave1.nii.gz	V1	1	1.4761254	1
sub-562319003458.nii.gz	V1	1	1.4819425	1
sub-561045643649.nii.gz	V1	1	1.4879013	1
sub-570598617499.nii.gz	V1	1	1.4880635	1
sub-566869073328.nii.gz	V1	1	1.4898034	1
sub-572336248338.nii.gz	V1	1	1.4989655	1
sub-566226278120.nii.gz	V1	1	1.5041894	1
sub-562684433892.nii.gz	V1	1	1.5047804	1
sub-560549455828.nii.gz	V1	1	1.5144918	1
sub-557_ses-wave1.nii.gz	V1	1	1.514899	1
sub-562839089454.nii.gz	V1	1	1.5153123	1
sub-565741667065.nii.gz	V1	1	1.5187732	1
sub-558400453988.nii.gz	V1	1	1.5238543	1
sub-561139464018.nii.gz	V1	1	1.5261986	1
sub-563294691785.nii.gz	V1	1	1.526677	1
sub-562_ses-wave2.nii.gz	V1	1	1.5274191	1
sub-556527723088.nii.gz	V1	1	1.5370294	1
sub-557547190042.nii.gz	V1	1	1.5397283	1
sub-565908100162.nii.gz	V1	1	1.5401641	1
sub-561225919354.nii.gz	V1	1	1.5521319	1
sub-565309523170.nii.gz	V1	1	1.5592115	1
sub-568253876124.nii.gz	V1	1	1.5606623	1
sub-564557955687.nii.gz	V1	1	1.5615541	1
sub-557485689083.nii.gz	V1	1	1.5663586	1
sub-572252462559.nii.gz	V1	1	1.5782096	1
sub-557_ses-wave3.nii.gz	V1	1	1.5799446	1
sub-561449069377.nii.gz	V1	1	1.5907723	1
sub-566963141709.nii.gz	V1	1	1.5929406	1
sub-572261633972.nii.gz	V1	1	1.5934117	1
sub-557_ses-wave2.nii.gz	V1	1	1.595895	1
sub-558736883931.nii.gz	V1	1	1.5985872	1
sub-563326498911.nii.gz	V1	1	1.5998113	1
sub-569532759972.nii.gz	V1	1	1.6002713	1
sub-563683296528.nii.gz	V1	1	1.6006985	1
sub-572301371092.nii.gz	V1	1	1.6025875	1
sub-562485434705.nii.gz	V1	1	1.6047416	1
sub-566100490218.nii.gz	V1	1	1.6071414	1
sub-558939022769.nii.gz	V1	1	1.611537	1
sub-565839592675.nii.gz	V1	1	1.6125199	1
sub-561885976698.nii.gz	V1	1	1.6179148	1
sub-564737172145.nii.gz	V1	1	1.6188587	1
sub-562524748965.nii.gz	V1	1	1.6195956	1
sub-562931531957.nii.gz	V1	1	1.6218992	1
sub-558593437333.nii.gz	V1	1	1.6259959	1
sub-567753707774.nii.gz	V1	1	1.6279691	1
sub-567035745011.nii.gz	V1	1	1.630125	1
sub-566608301162.nii.gz	V1	1	1.6308699	1
sub-563023335884.nii.gz	V1	1	1.6330229	1
sub-571132678153.nii.gz	V1	1	1.6340122	1
sub-561779274780.nii.gz	V1	1	1.6392261	1
sub-558379537642.nii.gz	V1	1	1.6428255	1
sub-561752414596.nii.gz	V1	1	1.6589129	1
sub-560308161446.nii.gz	V1	1	1.6597372	1
sub-558960275349.nii.gz	V1	1	1.6682613	1
sub-560904425980.nii.gz	V1	1	1.6690564	1
sub-567011290205.nii.gz	V1	1	1.6706854	1
sub-560825898348.nii.gz	V1	1	1.6799033	1
sub-563291815565.nii.gz	V1	1	1.6819034	1
sub-564848221621.nii.gz	V1	1	1.683376	1
sub-567_ses-wave1.nii.gz	V1	1	1.6877571	1
sub-568161091231.nii.gz	V1	1	1.6882812	1
sub-567138629151.nii.gz	V1	1	1.6918846	1
sub-568868269148.nii.gz	V1	1	1.6954271	1
sub-567_ses-wave2.nii.gz	V1	1	1.6959604	1
sub-568774775013.nii.gz	V1	1	1.6968719	1
sub-560170407866.nii.gz	V1	1	1.697342	1
sub-565703410370.nii.gz	V1	1	1.701965	1
sub-562994380070.nii.gz	V1	1	1.7143848	1
sub-558059595100.nii.gz	V1	1	1.7168784	1
sub-572513296369.nii.gz	V1	1	1.7195113	1
sub-561933935805.nii.gz	V1	1	1.7244107	1
sub-565025526070.nii.gz	V1	1	1.7251955	1
sub-566155888990.nii.gz	V1	1	1.7255939	1
sub-568610648241.nii.gz	V1	1	1.7288666	1
sub-568873041221.nii.gz	V1	1	1.73039	1
sub-566211969588.nii.gz	V1	1	1.7308296	1
sub-558698688863.nii.gz	V1	1	1.7309854	1
sub-559597730211.nii.gz	V1	1	1.732839	1
sub-561051984322.nii.gz	V1	1	1.7365913	1
sub-572750930282.nii.gz	V1	1	1.7385443	1
sub-572048005831.nii.gz	V1	1	1.746212	1
sub-561734337718.nii.gz	V1	1	1.7470957	1
sub-561366951241.nii.gz	V1	1	1.7480226	1
sub-561910282184.nii.gz	V1	1	1.7482795	1
sub-557526146186.nii.gz	V1	1	1.7487266	1
sub-556194631926.nii.gz	V1	1	1.7504224	1
sub-558604874300.nii.gz	V1	1	1.7519959	1
sub-566144751290.nii.gz	V1	1	1.7520031	1
sub-558541399225.nii.gz	V1	1	1.7573054	1
sub-556282864284.nii.gz	V1	1	1.7585539	1
sub-563141845245.nii.gz	V1	1	1.7593662	1
sub-563981968175.nii.gz	V1	1	1.7593977	1
sub-556188520622.nii.gz	V1	1	1.7651905	1
sub-557844531627.nii.gz	V1	1	1.7667804	1
sub-572517794446.nii.gz	V1	1	1.7682716	1
