participant_id	session	run	corr_mean	qc
sub-343000404329.nii.gz	V1	1	1.4458249	1
sub-342771695360.nii.gz	V1	1	1.455748	1
sub-338890021385.nii.gz	V1	1	1.4607097	1
sub-334710741179.nii.gz	V1	1	1.4679713	1
sub-338866539867.nii.gz	V1	1	1.4751391	1
sub-343084691632.nii.gz	V1	1	1.4753253	1
sub-335457811696.nii.gz	V1	1	1.4817896	1
sub-341129349615.nii.gz	V1	1	1.4824883	1
sub-336832105241.nii.gz	V1	1	1.4834422	1
sub-333684578808.nii.gz	V1	1	1.4876014	1
sub-3328_ses-wave3.nii.gz	V1	1	1.494099	1
sub-346320393320.nii.gz	V1	1	1.4991504	1
sub-341486332051.nii.gz	V1	1	1.5030963	1
sub-342594433655.nii.gz	V1	1	1.5035388	1
sub-345990586356.nii.gz	V1	1	1.508042	1
sub-346184404122.nii.gz	V1	1	1.5383583	1
sub-3328_ses-wave2.nii.gz	V1	1	1.5419668	1
sub-345201265289.nii.gz	V1	1	1.5505008	1
sub-335409753642.nii.gz	V1	1	1.5541209	1
sub-338078821659.nii.gz	V1	1	1.5653234	1
sub-336517455359.nii.gz	V1	1	1.5671009	1
sub-343622597476.nii.gz	V1	1	1.5685316	1
sub-343373917254.nii.gz	V1	1	1.5711224	1
sub-3331_ses-wave1.nii.gz	V1	1	1.5720624	1
sub-3446_ses-wave1.nii.gz	V1	1	1.5738672	1
sub-3457_ses-wave3.nii.gz	V1	1	1.5744826	1
sub-346048710171.nii.gz	V1	1	1.5805886	1
sub-3328_ses-wave1.nii.gz	V1	1	1.5841023	1
sub-3344_ses-wave1.nii.gz	V1	1	1.5850455	1
sub-3392_ses-wave1.nii.gz	V1	1	1.5851777	1
sub-335_ses-wave3.nii.gz	V1	1	1.5852553	1
sub-335_ses-wave2.nii.gz	V1	1	1.5890698	1
sub-342709662149.nii.gz	V1	1	1.5912337	1
sub-341026253050.nii.gz	V1	1	1.592793	1
sub-3462_ses-wave1.nii.gz	V1	1	1.5940053	1
sub-335039689366.nii.gz	V1	1	1.5947881	1
sub-3457_ses-wave2.nii.gz	V1	1	1.5957078	1
sub-3457_ses-wave1.nii.gz	V1	1	1.5972295	1
sub-341853067493.nii.gz	V1	1	1.6001618	1
sub-343433330208.nii.gz	V1	1	1.6031383	1
sub-3406_ses-wave1.nii.gz	V1	1	1.6047362	1
sub-334236675736.nii.gz	V1	1	1.6070486	1
sub-342282201680.nii.gz	V1	1	1.6074187	1
sub-343940609775.nii.gz	V1	1	1.6132575	1
sub-337390852620.nii.gz	V1	1	1.6149212	1
sub-335532350239.nii.gz	V1	1	1.6190428	1
sub-333993682932.nii.gz	V1	1	1.6197811	1
sub-342501906809.nii.gz	V1	1	1.6234452	1
sub-337609361472.nii.gz	V1	1	1.6235714	1
sub-345814656280.nii.gz	V1	1	1.6253511	1
sub-335037500978.nii.gz	V1	1	1.6315914	1
sub-335_ses-wave1.nii.gz	V1	1	1.6338387	1
sub-3377_ses-wave1.nii.gz	V1	1	1.6339766	1
sub-334327381873.nii.gz	V1	1	1.6346755	1
sub-341_ses-wave3.nii.gz	V1	1	1.6364793	1
sub-340095503659.nii.gz	V1	1	1.6410311	1
sub-342678331032.nii.gz	V1	1	1.6457692	1
sub-3334_ses-wave3.nii.gz	V1	1	1.6475424	1
sub-343316485262.nii.gz	V1	1	1.6483603	1
sub-334998047154.nii.gz	V1	1	1.6489362	1
sub-341_ses-wave2.nii.gz	V1	1	1.6490161	1
sub-333565589079.nii.gz	V1	1	1.6521453	1
sub-337864103314.nii.gz	V1	1	1.6544452	1
sub-344002344757.nii.gz	V1	1	1.655045	1
sub-342263404069.nii.gz	V1	1	1.6564193	1
sub-338822109279.nii.gz	V1	1	1.6566663	1
sub-334231800739.nii.gz	V1	1	1.6650776	1
sub-339463534591.nii.gz	V1	1	1.6701818	1
sub-341_ses-wave1.nii.gz	V1	1	1.6722426	1
sub-338692904547.nii.gz	V1	1	1.6729963	1
sub-333770090916.nii.gz	V1	1	1.6741234	1
sub-344117507142.nii.gz	V1	1	1.6743771	1
sub-345317688447.nii.gz	V1	1	1.6755457	1
sub-3334_ses-wave2.nii.gz	V1	1	1.6818818	1
sub-334239670511.nii.gz	V1	1	1.6836284	1
sub-334015511861.nii.gz	V1	1	1.6849824	1
sub-3334_ses-wave1.nii.gz	V1	1	1.6917179	1
sub-345321776588.nii.gz	V1	1	1.6971979	1
sub-341274549863.nii.gz	V1	1	1.6990016	1
sub-333583533583.nii.gz	V1	1	1.7043567	1
sub-344931898645.nii.gz	V1	1	1.7050824	1
sub-3350_ses-wave1.nii.gz	V1	1	1.7129323	1
sub-345708177080.nii.gz	V1	1	1.7143316	1
sub-340211623411.nii.gz	V1	1	1.7176039	1
sub-340884207361.nii.gz	V1	1	1.7206225	1
sub-333365007279.nii.gz	V1	1	1.7251024	1
sub-340425446065.nii.gz	V1	1	1.7272813	1
sub-343769189656.nii.gz	V1	1	1.7275841	1
sub-343048366064.nii.gz	V1	1	1.7310498	1
sub-339606210085.nii.gz	V1	1	1.7316158	1
sub-339323585593.nii.gz	V1	1	1.7335315	1
sub-345577831841.nii.gz	V1	1	1.7350984	1
sub-344368753435.nii.gz	V1	1	1.7365035	1
sub-337161398064.nii.gz	V1	1	1.7366949	1
sub-339410322806.nii.gz	V1	1	1.7367595	1
sub-341598013517.nii.gz	V1	1	1.7404585	1
sub-335118521931.nii.gz	V1	1	1.7524372	1
sub-339060915112.nii.gz	V1	1	1.7525616	1
sub-345689307510.nii.gz	V1	1	1.7586412	1
sub-334925895861.nii.gz	V1	1	1.761066	1
