participant_id	session	run	corr_mean	qc
sub-248621586039.nii.gz	V1	1	1.4040513	1
sub-241908248399.nii.gz	V1	1	1.4130677	1
sub-238840828064.nii.gz	V1	1	1.4857237	1
sub-249622142769.nii.gz	V1	1	1.5027286	1
sub-244085485212.nii.gz	V1	1	1.5360677	1
sub-237021285455.nii.gz	V1	1	1.5505365	1
sub-241739908307.nii.gz	V1	1	1.5525038	1
sub-244803317233.nii.gz	V1	1	1.5675333	1
sub-238319148726.nii.gz	V1	1	1.5723215	1
sub-234754984795.nii.gz	V1	1	1.5782164	1
sub-250511855843.nii.gz	V1	1	1.5788474	1
sub-237432325790.nii.gz	V1	1	1.5884995	1
sub-241456506011.nii.gz	V1	1	1.5985061	1
sub-245175546796.nii.gz	V1	1	1.6139325	1
sub-245_ses-wave3.nii.gz	V1	1	1.619946	1
sub-242741538964.nii.gz	V1	1	1.6210688	1
sub-236070480159.nii.gz	V1	1	1.6241571	1
sub-245055811403.nii.gz	V1	1	1.6243728	1
sub-245_ses-wave2.nii.gz	V1	1	1.6246991	1
sub-236_ses-wave3.nii.gz	V1	1	1.6248693	1
sub-236_ses-wave2.nii.gz	V1	1	1.6287384	1
sub-237746771571.nii.gz	V1	1	1.6289995	1
sub-240000170343.nii.gz	V1	1	1.6292591	1
sub-237188599607.nii.gz	V1	1	1.6323882	1
sub-2440_ses-wave2.nii.gz	V1	1	1.6441015	1
sub-245_ses-wave1.nii.gz	V1	1	1.652694	1
sub-239667774037.nii.gz	V1	1	1.653984	1
sub-2440_ses-wave1.nii.gz	V1	1	1.6561775	1
sub-2440_ses-wave3.nii.gz	V1	1	1.6578597	1
sub-247770876833.nii.gz	V1	1	1.6601108	1
sub-239489511795.nii.gz	V1	1	1.6742829	1
sub-238501970612.nii.gz	V1	1	1.6820991	1
sub-247787484871.nii.gz	V1	1	1.6849401	1
sub-250216400468.nii.gz	V1	1	1.687317	1
sub-236_ses-wave1.nii.gz	V1	1	1.6879629	1
sub-241089644624.nii.gz	V1	1	1.688817	1
sub-239458238636.nii.gz	V1	1	1.6904843	1
sub-247633162971.nii.gz	V1	1	1.6933922	1
sub-249490422156.nii.gz	V1	1	1.7027489	1
sub-242738003665.nii.gz	V1	1	1.7029493	1
sub-249453595661.nii.gz	V1	1	1.70404	1
sub-235693893326.nii.gz	V1	1	1.7088282	1
sub-247463425270.nii.gz	V1	1	1.7095941	1
sub-235528514013.nii.gz	V1	1	1.7131226	1
sub-248029131178.nii.gz	V1	1	1.7212873	1
sub-234767549313.nii.gz	V1	1	1.7250992	1
sub-233669172000.nii.gz	V1	1	1.7293828	1
sub-240001605313.nii.gz	V1	1	1.7299653	1
sub-245306557719.nii.gz	V1	1	1.7390709	1
sub-244954065411.nii.gz	V1	1	1.74029	1
sub-249376845371.nii.gz	V1	1	1.7422118	1
sub-234533737919.nii.gz	V1	1	1.7437878	1
sub-233518615502.nii.gz	V1	1	1.7444537	1
sub-243173602487.nii.gz	V1	1	1.7476345	1
sub-241593647293.nii.gz	V1	1	1.7503759	1
sub-242581855070.nii.gz	V1	1	1.7508476	1
sub-241934772035.nii.gz	V1	1	1.751701	1
sub-238616702365.nii.gz	V1	1	1.7531348	1
sub-248018078594.nii.gz	V1	1	1.7570484	1
sub-240663724967.nii.gz	V1	1	1.7593583	1
sub-236884979030.nii.gz	V1	1	1.759425	1
sub-242113707606.nii.gz	V1	1	1.7624527	1
sub-234330619817.nii.gz	V1	1	1.7633786	1
sub-247440847513.nii.gz	V1	1	1.7647206	1
sub-239529578005.nii.gz	V1	1	1.765507	1
sub-235411490231.nii.gz	V1	1	1.7681748	1
sub-237453925731.nii.gz	V1	1	1.7683884	1
sub-237774525299.nii.gz	V1	1	1.769483	1
sub-244062002869.nii.gz	V1	1	1.7717265	1
sub-250479162697.nii.gz	V1	1	1.7731344	1
sub-234024541244.nii.gz	V1	1	1.7731986	1
sub-235188204269.nii.gz	V1	1	1.7743304	1
sub-236684962470.nii.gz	V1	1	1.7755115	1
sub-235364138668.nii.gz	V1	1	1.7802018	1
sub-233439764905.nii.gz	V1	1	1.7802635	1
sub-247550701786.nii.gz	V1	1	1.7802827	1
sub-235519869220.nii.gz	V1	1	1.7805477	1
sub-235909880442.nii.gz	V1	1	1.7834299	1
sub-241198125340.nii.gz	V1	1	1.7871524	1
sub-236877858843.nii.gz	V1	1	1.7883974	1
sub-238342161910.nii.gz	V1	1	1.7937431	1
sub-238515208525.nii.gz	V1	1	1.796947	1
sub-247003464078.nii.gz	V1	1	1.7981489	1
sub-249349570195.nii.gz	V1	1	1.7985477	1
sub-245235309359.nii.gz	V1	1	1.7987759	1
sub-238305757701.nii.gz	V1	1	1.7988936	1
sub-241645046959.nii.gz	V1	1	1.8035061	1
sub-238860242118.nii.gz	V1	1	1.804094	1
sub-241848871771.nii.gz	V1	1	1.8065679	1
sub-234209927416.nii.gz	V1	1	1.8107327	1
sub-234544356705.nii.gz	V1	1	1.8133461	1
sub-242962705641.nii.gz	V1	1	1.8146636	1
sub-238824792464.nii.gz	V1	1	1.814755	1
sub-239134718630.nii.gz	V1	1	1.8160454	1
sub-240921511661.nii.gz	V1	1	1.817198	1
sub-247404824122.nii.gz	V1	1	1.8194911	1
sub-244867958007.nii.gz	V1	1	1.8257921	1
sub-243251639637.nii.gz	V1	1	1.8287041	1
sub-244687579716.nii.gz	V1	1	1.8391519	1
sub-241645657962.nii.gz	V1	1	1.8411727	1
