participant_id	session	run	corr_mean	qc
PT030_OpenNeuro_ds004648_sub-22.nii.gz	V1	1	1.362399	1
PT030_OpenNeuro_ds004648_sub-70.nii.gz	V1	1	1.4355432	1
PT030_OpenNeuro_ds004648_sub-65.nii.gz	V1	1	1.436484	1
PT030_OpenNeuro_ds004648_sub-59.nii.gz	V1	1	1.4372458	1
PT030_OpenNeuro_ds004648_sub-85.nii.gz	V1	1	1.4382473	1
PT030_OpenNeuro_ds004648_sub-41.nii.gz	V1	1	1.4429351	1
PT030_OpenNeuro_ds004648_sub-24.nii.gz	V1	1	1.4447653	1
PT030_OpenNeuro_ds004648_sub-43.nii.gz	V1	1	1.4472939	1
PT030_OpenNeuro_ds004648_sub-68.nii.gz	V1	1	1.4474299	1
PT030_OpenNeuro_ds004636_sub-101.nii.gz	V1	1	1.449002	1
PT030_OpenNeuro_ds004648_sub-64.nii.gz	V1	1	1.4514017	1
PT030_OpenNeuro_ds004636_sub-001.nii.gz	V1	1	1.4531534	1
PT030_OpenNeuro_ds004648_sub-03.nii.gz	V1	1	1.4567015	1
PT030_OpenNeuro_ds004648_sub-49.nii.gz	V1	1	1.4572885	1
PT030_OpenNeuro_ds004648_sub-15.nii.gz	V1	1	1.4629259	1
PT030_OpenNeuro_ds004648_sub-62.nii.gz	V1	1	1.4633967	1
PT030_OpenNeuro_ds004648_sub-61.nii.gz	V1	1	1.4648712	1
PT030_OpenNeuro_ds004648_sub-57.nii.gz	V1	1	1.4677044	1
PT030_OpenNeuro_ds004648_sub-71.nii.gz	V1	1	1.4727736	1
PT030_OpenNeuro_ds004648_sub-42.nii.gz	V1	1	1.4739894	1
PT030_OpenNeuro_ds004648_sub-26.nii.gz	V1	1	1.4741375	1
PT030_OpenNeuro_ds004648_sub-60.nii.gz	V1	1	1.4797673	1
PT030_OpenNeuro_ds004648_sub-02.nii.gz	V1	1	1.4830755	1
PT030_OpenNeuro_ds004648_sub-66.nii.gz	V1	1	1.4857199	1
PT030_OpenNeuro_ds004648_sub-73.nii.gz	V1	1	1.4859258	1
PT030_OpenNeuro_ds004648_sub-69.nii.gz	V1	1	1.4880015	1
PT030_OpenNeuro_ds004648_sub-80.nii.gz	V1	1	1.4886265	1
PT030_OpenNeuro_ds004648_sub-77.nii.gz	V1	1	1.4889395	1
PT030_OpenNeuro_ds004648_sub-45.nii.gz	V1	1	1.4911027	1
PT030_OpenNeuro_ds004648_sub-88.nii.gz	V1	1	1.4923143	1
PT030_OpenNeuro_ds004636_sub-108.nii.gz	V1	1	1.4931272	1
PT030_OpenNeuro_ds004647_sub-31.nii.gz	V1	1	1.4972361	1
PT030_OpenNeuro_ds004648_sub-16.nii.gz	V1	1	1.4986937	1
PT030_OpenNeuro_ds004648_sub-74.nii.gz	V1	1	1.4997259	1
PT030_OpenNeuro_ds004648_sub-21.nii.gz	V1	1	1.5031954	1
PT030_OpenNeuro_ds004648_sub-67.nii.gz	V1	1	1.5039669	1
PT030_OpenNeuro_ds004648_sub-78.nii.gz	V1	1	1.5042703	1
PT030_OpenNeuro_ds004648_sub-30.nii.gz	V1	1	1.5056674	1
PT030_OpenNeuro_ds004648_sub-53.nii.gz	V1	1	1.5062325	1
PT030_OpenNeuro_ds004648_sub-63.nii.gz	V1	1	1.5075157	1
PT030_OpenNeuro_ds004648_sub-34.nii.gz	V1	1	1.5075704	1
PT030_OpenNeuro_ds004631_sub-16.nii.gz	V1	1	1.5075985	1
PT030_OpenNeuro_ds004636_sub-060.nii.gz	V1	1	1.5083001	1
PT030_OpenNeuro_ds004648_sub-72.nii.gz	V1	1	1.5086648	1
PT030_OpenNeuro_ds004648_sub-18.nii.gz	V1	1	1.5125363	1
PT030_OpenNeuro_ds004636_sub-009.nii.gz	V1	1	1.5134883	1
PT030_OpenNeuro_ds004636_sub-029.nii.gz	V1	1	1.5156727	1
PT030_OpenNeuro_ds004648_sub-37.nii.gz	V1	1	1.5191189	1
PT030_OpenNeuro_ds004631_sub-01.nii.gz	V1	1	1.5197196	1
PT030_OpenNeuro_ds004648_sub-83.nii.gz	V1	1	1.5230032	1
PT030_OpenNeuro_ds004648_sub-50.nii.gz	V1	1	1.5235896	1
PT030_OpenNeuro_ds004648_sub-79.nii.gz	V1	1	1.5239351	1
PT030_OpenNeuro_ds004647_sub-29.nii.gz	V1	1	1.5242522	1
PT030_OpenNeuro_ds004692_sub-22.nii.gz	V1	1	1.5258715	1
PT030_OpenNeuro_ds004648_sub-35.nii.gz	V1	1	1.5268453	1
PT030_OpenNeuro_ds004631_sub-14.nii.gz	V1	1	1.5287235	1
PT030_OpenNeuro_ds004631_sub-06.nii.gz	V1	1	1.5364106	1
PT030_OpenNeuro_ds004636_sub-047.nii.gz	V1	1	1.5418597	1
PT030_OpenNeuro_ds004648_sub-76.nii.gz	V1	1	1.5440354	1
PT030_OpenNeuro_ds004604_sub-50.nii.gz	V1	1	1.5462979	1
PT030_OpenNeuro_ds004647_sub-23.nii.gz	V1	1	1.5464331	1
PT030_OpenNeuro_ds004636_sub-106.nii.gz	V1	1	1.5504224	1
PT030_OpenNeuro_ds004631_sub-22.nii.gz	V1	1	1.5510986	1
PT030_OpenNeuro_ds004604_sub-48.nii.gz	V1	1	1.5517771	1
PT030_OpenNeuro_ds004636_sub-030.nii.gz	V1	1	1.5550553	1
PT030_OpenNeuro_ds004631_sub-13.nii.gz	V1	1	1.5656623	1
PT030_OpenNeuro_ds004636_sub-063.nii.gz	V1	1	1.573759	1
PT030_OpenNeuro_ds004636_sub-037.nii.gz	V1	1	1.5738909	1
PT030_OpenNeuro_ds004697_sub-21.nii.gz	V1	1	1.5761358	1
PT030_OpenNeuro_ds004636_sub-049.nii.gz	V1	1	1.5769738	1
PT030_OpenNeuro_ds004636_sub-033.nii.gz	V1	1	1.5857451	1
PT030_OpenNeuro_ds004697_sub-22.nii.gz	V1	1	1.5883703	1
PT030_OpenNeuro_ds004636_sub-091.nii.gz	V1	1	1.592181	1
PT030_OpenNeuro_ds004636_sub-032.nii.gz	V1	1	1.5930835	1
PT030_OpenNeuro_ds004697_sub-16.nii.gz	V1	1	1.5939463	1
PT030_OpenNeuro_ds004697_sub-18.nii.gz	V1	1	1.6086577	1
PT030_OpenNeuro_ds004697_sub-08.nii.gz	V1	1	1.6109205	1
PT030_OpenNeuro_ds004693_sub-29.nii.gz	V1	1	1.6160443	1
PT030_OpenNeuro_ds004697_sub-20.nii.gz	V1	1	1.618337	1
PT030_OpenNeuro_ds004697_sub-03.nii.gz	V1	1	1.62166	1
