participant_id	session	run	corr_mean	qc
sub-296950225202.nii.gz	V1	1	1.3805386	1
sub-296199045528.nii.gz	V1	1	1.4972545	1
sub-292931997189.nii.gz	V1	1	1.4987942	1
sub-291398706162.nii.gz	V1	1	1.5365773	1
sub-291966581649.nii.gz	V1	1	1.5434002	1
sub-295_ses-wave1.nii.gz	V1	1	1.54942	1
sub-295441371216.nii.gz	V1	1	1.555807	1
sub-300408685340.nii.gz	V1	1	1.5648515	1
sub-295485375852.nii.gz	V1	1	1.5710098	1
sub-299053759850.nii.gz	V1	1	1.5751163	1
sub-288264084208.nii.gz	V1	1	1.5775679	1
sub-294697747217.nii.gz	V1	1	1.583154	1
sub-298381638165.nii.gz	V1	1	1.5833639	1
sub-300699768338.nii.gz	V1	1	1.5839602	1
sub-3005_ses-wave2.nii.gz	V1	1	1.5848877	1
sub-294096075340.nii.gz	V1	1	1.5860484	1
sub-301317366494.nii.gz	V1	1	1.5954331	1
sub-296838887435.nii.gz	V1	1	1.6036696	1
sub-299690677871.nii.gz	V1	1	1.6051134	1
sub-2889_ses-wave1.nii.gz	V1	1	1.6075882	1
sub-296656452301.nii.gz	V1	1	1.6105121	1
sub-302405133518.nii.gz	V1	1	1.6123748	1
sub-3005_ses-wave1.nii.gz	V1	1	1.6199563	1
sub-299898598078.nii.gz	V1	1	1.625826	1
sub-294530383190.nii.gz	V1	1	1.6271472	1
sub-292984908300.nii.gz	V1	1	1.6283886	1
sub-288283297862.nii.gz	V1	1	1.6296185	1
sub-299126133183.nii.gz	V1	1	1.6342617	1
sub-301372318959.nii.gz	V1	1	1.634409	1
sub-294423391181.nii.gz	V1	1	1.6351693	1
sub-3010_ses-wave1.nii.gz	V1	1	1.6363037	1
sub-292595192978.nii.gz	V1	1	1.6385624	1
sub-2939_ses-wave1.nii.gz	V1	1	1.6398131	1
sub-3006_ses-wave1.nii.gz	V1	1	1.6479957	1
sub-2909_ses-wave2.nii.gz	V1	1	1.648695	1
sub-299622553234.nii.gz	V1	1	1.648827	1
sub-2909_ses-wave1.nii.gz	V1	1	1.650548	1
sub-289431285739.nii.gz	V1	1	1.6519463	1
sub-2974_ses-wave1.nii.gz	V1	1	1.6579229	1
sub-3003_ses-wave1.nii.gz	V1	1	1.6585437	1
sub-299666419729.nii.gz	V1	1	1.6600968	1
sub-298560899133.nii.gz	V1	1	1.6609914	1
sub-2893_ses-wave2.nii.gz	V1	1	1.6652722	1
sub-291670704840.nii.gz	V1	1	1.6706465	1
sub-300521812714.nii.gz	V1	1	1.6731135	1
sub-291587861176.nii.gz	V1	1	1.6739265	1
sub-295664409002.nii.gz	V1	1	1.6744189	1
sub-3025_ses-wave1.nii.gz	V1	1	1.6826541	1
sub-299128749353.nii.gz	V1	1	1.6869113	1
sub-2976_ses-wave3.nii.gz	V1	1	1.6879026	1
sub-295055472914.nii.gz	V1	1	1.6897352	1
sub-2893_ses-wave1.nii.gz	V1	1	1.694924	1
sub-289461458220.nii.gz	V1	1	1.6962589	1
sub-2940_ses-wave2.nii.gz	V1	1	1.6967095	1
sub-2940_ses-wave3.nii.gz	V1	1	1.6978726	1
sub-299_ses-wave1.nii.gz	V1	1	1.6996828	1
sub-300602618737.nii.gz	V1	1	1.7003831	1
sub-2976_ses-wave2.nii.gz	V1	1	1.7050439	1
sub-2940_ses-wave1.nii.gz	V1	1	1.7087727	1
sub-2885_ses-wave3.nii.gz	V1	1	1.7100947	1
sub-290730786497.nii.gz	V1	1	1.7112373	1
sub-292163783288.nii.gz	V1	1	1.7132375	1
