participant_id	session	run	corr_mean	qc
sub-171162169563.nii.gz	V1	1	1.3821197	1
sub-171290254658.nii.gz	V1	1	1.4228091	1
sub-174597873713.nii.gz	V1	1	1.459561	1
sub-171465807623.nii.gz	V1	1	1.5009475	1
sub-178107515306.nii.gz	V1	1	1.5226692	1
sub-171261643379.nii.gz	V1	1	1.523148	1
sub-180838980624.nii.gz	V1	1	1.5286914	1
sub-181147758212.nii.gz	V1	1	1.5794232	1
sub-167346018673.nii.gz	V1	1	1.5804063	1
sub-181291024762.nii.gz	V1	1	1.5825975	1
sub-179730432713.nii.gz	V1	1	1.5951633	1
sub-167793777742.nii.gz	V1	1	1.6006665	1
sub-176284228978.nii.gz	V1	1	1.6077853	1
sub-175836676634.nii.gz	V1	1	1.6085827	1
sub-177803877315.nii.gz	V1	1	1.6244748	1
sub-1685_ses-wave3.nii.gz	V1	1	1.6267337	1
sub-178786468108.nii.gz	V1	1	1.6381332	1
sub-178703999690.nii.gz	V1	1	1.6399359	1
sub-175500819727.nii.gz	V1	1	1.640471	1
sub-181317740367.nii.gz	V1	1	1.642411	1
sub-171351329809.nii.gz	V1	1	1.6431971	1
sub-172216873628.nii.gz	V1	1	1.6491793	1
sub-1685_ses-wave2.nii.gz	V1	1	1.6491911	1
sub-179250768268.nii.gz	V1	1	1.6502577	1
sub-1685_ses-wave1.nii.gz	V1	1	1.6559176	1
sub-169489783028.nii.gz	V1	1	1.6576408	1
sub-176038899289.nii.gz	V1	1	1.6583563	1
sub-170536232281.nii.gz	V1	1	1.6593755	1
sub-1759_ses-wave3.nii.gz	V1	1	1.662484	1
sub-178290195134.nii.gz	V1	1	1.6691132	1
sub-181131376242.nii.gz	V1	1	1.6753898	1
sub-1759_ses-wave1.nii.gz	V1	1	1.6774418	1
sub-178209467155.nii.gz	V1	1	1.6774675	1
sub-171356174380.nii.gz	V1	1	1.6791583	1
sub-1751_ses-wave2.nii.gz	V1	1	1.6796337	1
sub-170052380551.nii.gz	V1	1	1.6868012	1
sub-169297286201.nii.gz	V1	1	1.6875823	1
sub-1759_ses-wave2.nii.gz	V1	1	1.6916232	1
sub-1781_ses-wave1.nii.gz	V1	1	1.6923695	1
sub-180525608294.nii.gz	V1	1	1.6945573	1
sub-177266966580.nii.gz	V1	1	1.6954614	1
sub-172456558358.nii.gz	V1	1	1.6988925	1
sub-172045848348.nii.gz	V1	1	1.700786	1
sub-178_ses-wave3.nii.gz	V1	1	1.701117	1
sub-167664498183.nii.gz	V1	1	1.7032244	1
sub-176968886812.nii.gz	V1	1	1.7053244	1
sub-1775_ses-wave3.nii.gz	V1	1	1.7053338	1
sub-1800_ses-wave2.nii.gz	V1	1	1.706188	1
sub-178_ses-wave1.nii.gz	V1	1	1.7072631	1
sub-169447897045.nii.gz	V1	1	1.7074447	1
sub-181062043787.nii.gz	V1	1	1.708754	1
sub-174763886500.nii.gz	V1	1	1.7093726	1
sub-174_ses-wave1.nii.gz	V1	1	1.7102063	1
sub-171051366957.nii.gz	V1	1	1.7104151	1
sub-173733544878.nii.gz	V1	1	1.7106009	1
sub-175461878916.nii.gz	V1	1	1.7108371	1
sub-1797_ses-wave2.nii.gz	V1	1	1.7123014	1
sub-172409403491.nii.gz	V1	1	1.7126385	1
sub-178_ses-wave2.nii.gz	V1	1	1.7139534	1
sub-174_ses-wave3.nii.gz	V1	1	1.714147	1
sub-169_ses-wave1.nii.gz	V1	1	1.7145945	1
sub-1767_ses-wave2.nii.gz	V1	1	1.715704	1
sub-174_ses-wave2.nii.gz	V1	1	1.7157962	1
sub-169_ses-wave2.nii.gz	V1	1	1.7168343	1
sub-167716104239.nii.gz	V1	1	1.7179011	1
sub-179146374153.nii.gz	V1	1	1.7183969	1
sub-1775_ses-wave1.nii.gz	V1	1	1.7187473	1
sub-181778515289.nii.gz	V1	1	1.7189257	1
sub-1751_ses-wave3.nii.gz	V1	1	1.7191103	1
sub-1751_ses-wave1.nii.gz	V1	1	1.7220811	1
sub-1797_ses-wave1.nii.gz	V1	1	1.725555	1
sub-1775_ses-wave2.nii.gz	V1	1	1.7277447	1
sub-1784_ses-wave1.nii.gz	V1	1	1.7284626	1
sub-169_ses-wave3.nii.gz	V1	1	1.730291	1
sub-1800_ses-wave1.nii.gz	V1	1	1.7311165	1
sub-1796_ses-wave3.nii.gz	V1	1	1.7462696	1
sub-169353478984.nii.gz	V1	1	1.7469649	1
sub-1796_ses-wave2.nii.gz	V1	1	1.7522079	1
sub-1796_ses-wave1.nii.gz	V1	1	1.7544755	1
sub-172761051392.nii.gz	V1	1	1.7549458	1
sub-1767_ses-wave1.nii.gz	V1	1	1.7636771	1
sub-174036160594.nii.gz	V1	1	1.7641323	1
sub-1767_ses-wave3.nii.gz	V1	1	1.7678584	1
sub-177231880980.nii.gz	V1	1	1.7684323	1
sub-172140404865.nii.gz	V1	1	1.7693759	1
sub-180221318077.nii.gz	V1	1	1.7703958	1
sub-178028010876.nii.gz	V1	1	1.7712314	1
sub-176123703987.nii.gz	V1	1	1.7720952	1
sub-178636788500.nii.gz	V1	1	1.7754034	1
sub-181539725053.nii.gz	V1	1	1.7766895	1
sub-173601103742.nii.gz	V1	1	1.7786757	1
sub-176402200469.nii.gz	V1	1	1.7790465	1
sub-173269751068.nii.gz	V1	1	1.7860359	1
sub-171539146010.nii.gz	V1	1	1.7864712	1
sub-168699804203.nii.gz	V1	1	1.7895273	1
sub-172054310094.nii.gz	V1	1	1.7911733	1
sub-178794433937.nii.gz	V1	1	1.7938966	1
sub-168789437246.nii.gz	V1	1	1.7956576	1
sub-175857403422.nii.gz	V1	1	1.7997395	1
sub-172422521939.nii.gz	V1	1	1.8058372	1
