participant_id	session	run	corr_mean	qc
sub-270347217232.nii.gz	V1	1	1.4252144	1
sub-269_ses-wave1.nii.gz	V1	1	1.4635977	1
sub-264782182812.nii.gz	V1	1	1.4662495	1
sub-254729298278.nii.gz	V1	1	1.4713144	1
sub-261295933568.nii.gz	V1	1	1.495573	1
sub-256138999520.nii.gz	V1	1	1.5021341	1
sub-250777583312.nii.gz	V1	1	1.506257	1
sub-262333993605.nii.gz	V1	1	1.5267975	1
sub-255134448393.nii.gz	V1	1	1.5290899	1
sub-253_ses-wave1.nii.gz	V1	1	1.5316703	1
sub-256194885120.nii.gz	V1	1	1.5493002	1
sub-252_ses-wave1.nii.gz	V1	1	1.5569905	1
sub-266666775428.nii.gz	V1	1	1.5591571	1
sub-2561_ses-wave3.nii.gz	V1	1	1.5724068	1
sub-261_ses-wave2.nii.gz	V1	1	1.5797044	1
sub-268346653282.nii.gz	V1	1	1.5808562	1
sub-262202743250.nii.gz	V1	1	1.5856082	1
sub-265534577682.nii.gz	V1	1	1.5880444	1
sub-251928801177.nii.gz	V1	1	1.5892874	1
sub-256833090425.nii.gz	V1	1	1.5893428	1
sub-265153296950.nii.gz	V1	1	1.5920924	1
sub-266295717907.nii.gz	V1	1	1.5980355	1
sub-265273157235.nii.gz	V1	1	1.5980619	1
sub-259424184976.nii.gz	V1	1	1.5986482	1
sub-259391245786.nii.gz	V1	1	1.5996435	1
sub-263988457514.nii.gz	V1	1	1.6050383	1
sub-263817737714.nii.gz	V1	1	1.6098758	1
sub-253390292695.nii.gz	V1	1	1.6109161	1
sub-261666162953.nii.gz	V1	1	1.6192292	1
sub-252717977376.nii.gz	V1	1	1.6211978	1
sub-264730803430.nii.gz	V1	1	1.6222161	1
sub-261_ses-wave1.nii.gz	V1	1	1.623942	1
sub-250677674774.nii.gz	V1	1	1.6250111	1
sub-254916339967.nii.gz	V1	1	1.6299129	1
sub-2561_ses-wave2.nii.gz	V1	1	1.6321428	1
sub-268081601695.nii.gz	V1	1	1.6360768	1
sub-2543_ses-wave1.nii.gz	V1	1	1.6400332	1
sub-252131844544.nii.gz	V1	1	1.6436453	1
sub-265519330020.nii.gz	V1	1	1.6490859	1
sub-2561_ses-wave1.nii.gz	V1	1	1.6520921	1
sub-255136963981.nii.gz	V1	1	1.6653047	1
sub-263257042741.nii.gz	V1	1	1.6663041	1
sub-257_ses-wave1.nii.gz	V1	1	1.6683333	1
sub-251693910372.nii.gz	V1	1	1.6724724	1
sub-252692132668.nii.gz	V1	1	1.6780852	1
sub-252880188419.nii.gz	V1	1	1.67869	1
sub-260346128610.nii.gz	V1	1	1.680522	1
sub-250739202322.nii.gz	V1	1	1.6885498	1
sub-257008801803.nii.gz	V1	1	1.6892027	1
sub-256357251266.nii.gz	V1	1	1.6922796	1
sub-270465992475.nii.gz	V1	1	1.6933326	1
sub-266388330801.nii.gz	V1	1	1.6974055	1
sub-253019663551.nii.gz	V1	1	1.7026159	1
sub-255360929670.nii.gz	V1	1	1.704654	1
sub-256341839765.nii.gz	V1	1	1.704995	1
sub-250517852869.nii.gz	V1	1	1.7100819	1
sub-258404721857.nii.gz	V1	1	1.7133572	1
sub-259351679051.nii.gz	V1	1	1.7208536	1
sub-258738665060.nii.gz	V1	1	1.7220812	1
sub-251224069006.nii.gz	V1	1	1.7226228	1
sub-255882149200.nii.gz	V1	1	1.7251904	1
sub-254063930053.nii.gz	V1	1	1.7279252	1
sub-268420839498.nii.gz	V1	1	1.7295065	1
sub-259770500414.nii.gz	V1	1	1.731191	1
sub-263819529475.nii.gz	V1	1	1.7345212	1
sub-264104876540.nii.gz	V1	1	1.7350152	1
sub-268879454052.nii.gz	V1	1	1.7350407	1
sub-257828464685.nii.gz	V1	1	1.7401148	1
sub-251152153076.nii.gz	V1	1	1.7411469	1
sub-251108118714.nii.gz	V1	1	1.7479253	1
sub-253582671864.nii.gz	V1	1	1.7522342	1
sub-269937866674.nii.gz	V1	1	1.752474	1
sub-264717518453.nii.gz	V1	1	1.7541143	1
sub-260417429303.nii.gz	V1	1	1.7553468	1
sub-252483776634.nii.gz	V1	1	1.7555469	1
sub-269603671377.nii.gz	V1	1	1.7561314	1
sub-265646990417.nii.gz	V1	1	1.7588348	1
sub-258374254828.nii.gz	V1	1	1.7598363	1
sub-254246195492.nii.gz	V1	1	1.760753	1
sub-252614167190.nii.gz	V1	1	1.7614307	1
sub-255185470566.nii.gz	V1	1	1.761875	1
sub-256844989684.nii.gz	V1	1	1.7644526	1
sub-255727004569.nii.gz	V1	1	1.7662644	1
sub-268040113669.nii.gz	V1	1	1.766321	1
sub-253628051441.nii.gz	V1	1	1.7667414	1
sub-253771823064.nii.gz	V1	1	1.7681754	1
sub-268698191660.nii.gz	V1	1	1.7685989	1
sub-258048891312.nii.gz	V1	1	1.7694178	1
sub-259547897813.nii.gz	V1	1	1.7702384	1
sub-252670417736.nii.gz	V1	1	1.7709757	1
sub-252716718575.nii.gz	V1	1	1.7724361	1
sub-262457593277.nii.gz	V1	1	1.776563	1
sub-250985467668.nii.gz	V1	1	1.7773994	1
sub-257021428477.nii.gz	V1	1	1.7778479	1
sub-269394554138.nii.gz	V1	1	1.7875282	1
sub-251630004450.nii.gz	V1	1	1.7945478	1
sub-266307733456.nii.gz	V1	1	1.7990386	1
sub-260062396891.nii.gz	V1	1	1.8006912	1
sub-256511281689.nii.gz	V1	1	1.8018159	1
sub-265685893940.nii.gz	V1	1	1.8055277	1
