participant_id	session	run	corr_mean	qc
sub-627005612106.nii.gz	V1	1	1.4309903	1
sub-623833254305.nii.gz	V1	1	1.432816	1
sub-617548875008.nii.gz	V1	1	1.4671166	1
sub-621736610839.nii.gz	V1	1	1.4680754	1
sub-613863521640.nii.gz	V1	1	1.5023986	1
sub-619071039860.nii.gz	V1	1	1.5120896	1
sub-622939334251.nii.gz	V1	1	1.517464	1
sub-622282127153.nii.gz	V1	1	1.5222453	1
sub-613987073343.nii.gz	V1	1	1.529268	1
sub-624394559059.nii.gz	V1	1	1.5365479	1
sub-614986450038.nii.gz	V1	1	1.5437187	1
sub-616515819656.nii.gz	V1	1	1.554307	1
sub-615511318906.nii.gz	V1	1	1.5563513	1
sub-622232871408.nii.gz	V1	1	1.5710117	1
sub-616516018787.nii.gz	V1	1	1.5775346	1
sub-616763050202.nii.gz	V1	1	1.5830961	1
sub-615539517070.nii.gz	V1	1	1.601021	1
sub-625380292482.nii.gz	V1	1	1.6013784	1
sub-630920919870.nii.gz	V1	1	1.609455	1
sub-614767601532.nii.gz	V1	1	1.6163561	1
sub-619614013878.nii.gz	V1	1	1.6174016	1
sub-618448455843.nii.gz	V1	1	1.6177464	1
sub-625992318141.nii.gz	V1	1	1.6199632	1
sub-628806919525.nii.gz	V1	1	1.621312	1
sub-613461549236.nii.gz	V1	1	1.6245068	1
sub-626212764612.nii.gz	V1	1	1.6307	1
sub-620369093938.nii.gz	V1	1	1.6343601	1
sub-627870975279.nii.gz	V1	1	1.6356649	1
sub-619612744941.nii.gz	V1	1	1.6412529	1
sub-625824830021.nii.gz	V1	1	1.6424282	1
sub-617184569359.nii.gz	V1	1	1.6448815	1
sub-623385205784.nii.gz	V1	1	1.6525737	1
sub-616650002943.nii.gz	V1	1	1.6547856	1
sub-617901292458.nii.gz	V1	1	1.6554424	1
sub-631396881221.nii.gz	V1	1	1.6583041	1
sub-619041447551.nii.gz	V1	1	1.6612201	1
sub-619472236320.nii.gz	V1	1	1.6722456	1
sub-612992669944.nii.gz	V1	1	1.6728944	1
sub-626188931445.nii.gz	V1	1	1.6751177	1
sub-631367068252.nii.gz	V1	1	1.6785456	1
sub-628893530541.nii.gz	V1	1	1.6838893	1
sub-61_ses-wave1.nii.gz	V1	1	1.6897508	1
sub-613342967102.nii.gz	V1	1	1.6923517	1
sub-615195654528.nii.gz	V1	1	1.6931715	1
sub-629145693564.nii.gz	V1	1	1.6935908	1
sub-619633240608.nii.gz	V1	1	1.6960056	1
sub-627612378300.nii.gz	V1	1	1.6972057	1
sub-616981188326.nii.gz	V1	1	1.6977323	1
sub-616_ses-wave1.nii.gz	V1	1	1.7001581	1
sub-615_ses-wave1.nii.gz	V1	1	1.7074641	1
sub-613224225766.nii.gz	V1	1	1.708715	1
sub-614655003675.nii.gz	V1	1	1.7121602	1
sub-626482891106.nii.gz	V1	1	1.7127035	1
sub-625883065867.nii.gz	V1	1	1.7128136	1
sub-625981000050.nii.gz	V1	1	1.7132142	1
sub-615178435957.nii.gz	V1	1	1.7146518	1
sub-61_ses-wave2.nii.gz	V1	1	1.7153666	1
sub-627471727969.nii.gz	V1	1	1.7154522	1
sub-615353760008.nii.gz	V1	1	1.716194	1
sub-622552266432.nii.gz	V1	1	1.717178	1
sub-621908219750.nii.gz	V1	1	1.7195582	1
sub-614478580712.nii.gz	V1	1	1.7201527	1
sub-620984229042.nii.gz	V1	1	1.7238332	1
sub-622953019079.nii.gz	V1	1	1.7239759	1
sub-623405236906.nii.gz	V1	1	1.7243459	1
sub-632118830745.nii.gz	V1	1	1.7256889	1
sub-612_ses-wave2.nii.gz	V1	1	1.7309451	1
sub-617747262877.nii.gz	V1	1	1.7316737	1
sub-618287927693.nii.gz	V1	1	1.7317663	1
sub-629694247066.nii.gz	V1	1	1.7325447	1
sub-631368301967.nii.gz	V1	1	1.7336187	1
sub-619550922545.nii.gz	V1	1	1.7360296	1
sub-626261127584.nii.gz	V1	1	1.7403587	1
sub-619489060193.nii.gz	V1	1	1.740537	1
sub-612_ses-wave1.nii.gz	V1	1	1.7438929	1
sub-626963157197.nii.gz	V1	1	1.7445264	1
sub-630551983437.nii.gz	V1	1	1.744687	1
sub-622888774016.nii.gz	V1	1	1.7447394	1
sub-617551838591.nii.gz	V1	1	1.7541974	1
sub-627028295218.nii.gz	V1	1	1.7547567	1
sub-630442925754.nii.gz	V1	1	1.7619408	1
sub-622843285408.nii.gz	V1	1	1.7626543	1
sub-616304398458.nii.gz	V1	1	1.7660518	1
sub-620208115958.nii.gz	V1	1	1.7666957	1
sub-617228447780.nii.gz	V1	1	1.768776	1
sub-624448003003.nii.gz	V1	1	1.7704874	1
sub-628907340229.nii.gz	V1	1	1.7714163	1
sub-615418240534.nii.gz	V1	1	1.7751353	1
sub-619456358765.nii.gz	V1	1	1.7752186	1
sub-622250944839.nii.gz	V1	1	1.7764089	1
sub-631426044350.nii.gz	V1	1	1.7770398	1
sub-631760081925.nii.gz	V1	1	1.7789942	1
sub-628738898345.nii.gz	V1	1	1.782876	1
sub-617764434567.nii.gz	V1	1	1.7848659	1
sub-621749560707.nii.gz	V1	1	1.7877699	1
sub-628789413034.nii.gz	V1	1	1.7885637	1
sub-620257630539.nii.gz	V1	1	1.7918513	1
sub-629066084898.nii.gz	V1	1	1.8005028	1
sub-622381959459.nii.gz	V1	1	1.8116088	1
sub-616983466582.nii.gz	V1	1	1.8145313	1
