participant_id	session	run	corr_mean	qc
301_S_6224_I1387622.nii.gz	V1	1	1.4761988	1
168_S_6321_I1351301.nii.gz	V1	1	1.5169469	1
168_S_6321_I992613.nii.gz	V1	1	1.5274904	1
305_S_6438_I1010091.nii.gz	V1	1	1.5308617	1
941_S_4365_I1486832.nii.gz	V1	1	1.5442075	1
941_S_1195_I1557141.nii.gz	V1	1	1.546652	1
941_S_4365_I1043570.nii.gz	V1	1	1.5626079	1
941_S_1195_I1332317.nii.gz	V1	1	1.56414	1
941_S_4365_I896821.nii.gz	V1	1	1.5691454	1
941_S_1195_I982345.nii.gz	V1	1	1.5761892	1
941_S_4100_I1075536.nii.gz	V1	1	1.5850234	1
341_S_6653_I1092019.nii.gz	V1	1	1.590478	1
168_S_6108_I930626.nii.gz	V1	1	1.5925602	1
168_S_6062_I892771.nii.gz	V1	1	1.5967393	1
941_S_4376_I1225971.nii.gz	V1	1	1.5970863	1
941_S_4100_I923853.nii.gz	V1	1	1.5972	1
941_S_6333_I1332469.nii.gz	V1	1	1.6077819	1
301_S_6326_I1453802.nii.gz	V1	1	1.6082017	1
941_S_6454_I1014117.nii.gz	V1	1	1.6089299	1
168_S_6086_I917090.nii.gz	V1	1	1.6102546	1
941_S_6080_I913233.nii.gz	V1	1	1.6110399	1
941_S_4376_I1037531.nii.gz	V1	1	1.6160741	1
168_S_6413_I1346152.nii.gz	V1	1	1.6178406	1
941_S_6454_I1336238.nii.gz	V1	1	1.618195	1
941_S_6044_I1491890.nii.gz	V1	1	1.6204393	1
301_S_6326_I1173839.nii.gz	V1	1	1.6204817	1
941_S_6333_I1182315.nii.gz	V1	1	1.6213714	1
177_S_6448_I1340855.nii.gz	V1	1	1.6231651	1
941_S_6080_I1252687.nii.gz	V1	1	1.6233761	1
168_S_6281_I983641.nii.gz	V1	1	1.6255989	1
168_S_6413_I1008547.nii.gz	V1	1	1.6265674	1
301_S_6326_I989757.nii.gz	V1	1	1.6286364	1
168_S_6121_I944772.nii.gz	V1	1	1.6300042	1
301_S_6501_I1020325.nii.gz	V1	1	1.6304237	1
168_S_6098_I925573.nii.gz	V1	1	1.6304647	1
