participant_id	session	run	corr_mean	qc
PT030_OpenNeuro_ds004271_sub-01.nii.gz	V1	1	1.4815621	1
PT030_OpenNeuro_ds004213_sub-01.nii.gz	V1	1	1.5088849	1
PT030_OpenNeuro_ds004271_sub-02.nii.gz	V1	1	1.5283924	1
PT030_OpenNeuro_ds004173_sub-095.nii.gz	V1	1	1.5928993	1
PT030_OpenNeuro_ds004196_sub-02.nii.gz	V1	1	1.6098218	1
PT030_OpenNeuro_ds004283_sub-01.nii.gz	V1	1	1.6143663	1
PT030_OpenNeuro_ds004230_sub-01.nii.gz	V1	1	1.6204548	1
PT030_OpenNeuro_ds004173_sub-109.nii.gz	V1	1	1.6224538	1
PT030_OpenNeuro_ds004217_sub-48.nii.gz	V1	1	1.6281552	1
PT030_OpenNeuro_ds004173_sub-135.nii.gz	V1	1	1.6311682	1
PT030_OpenNeuro_ds004213_sub-04.nii.gz	V1	1	1.6421623	1
PT030_OpenNeuro_ds004285_sub-06.nii.gz	V1	1	1.6472589	1
PT030_OpenNeuro_ds004219_sub-10.nii.gz	V1	1	1.652088	1
PT030_OpenNeuro_ds004173_sub-123.nii.gz	V1	1	1.6551503	1
PT030_OpenNeuro_ds004230_sub-06.nii.gz	V1	1	1.6567137	1
PT030_OpenNeuro_ds004173_sub-067.nii.gz	V1	1	1.6578488	1
PT030_OpenNeuro_ds004173_sub-100.nii.gz	V1	1	1.6605302	1
PT030_OpenNeuro_ds004230_sub-12.nii.gz	V1	1	1.6628281	1
PT030_OpenNeuro_ds004230_sub-08.nii.gz	V1	1	1.666527	1
PT030_OpenNeuro_ds004285_sub-04.nii.gz	V1	1	1.6673232	1
PT030_OpenNeuro_ds004285_sub-07.nii.gz	V1	1	1.6712036	1
PT030_OpenNeuro_ds004274_sub-10.nii.gz	V1	1	1.6751429	1
PT030_OpenNeuro_ds004173_sub-022.nii.gz	V1	1	1.6752998	1
PT030_OpenNeuro_ds004274_sub-06.nii.gz	V1	1	1.6760652	1
PT030_OpenNeuro_ds004173_sub-056.nii.gz	V1	1	1.676629	1
PT030_OpenNeuro_ds004230_sub-15.nii.gz	V1	1	1.6767526	1
PT030_OpenNeuro_ds004274_sub-19.nii.gz	V1	1	1.6784307	1
PT030_OpenNeuro_ds004173_sub-106.nii.gz	V1	1	1.6799897	1
PT030_OpenNeuro_ds004274_sub-09.nii.gz	V1	1	1.6833336	1
PT030_OpenNeuro_ds004213_sub-05.nii.gz	V1	1	1.6845772	1
PT030_OpenNeuro_ds004173_sub-091.nii.gz	V1	1	1.6854155	1
PT030_OpenNeuro_ds004285_sub-11.nii.gz	V1	1	1.6868875	1
PT030_OpenNeuro_ds004173_sub-094.nii.gz	V1	1	1.6873991	1
PT030_OpenNeuro_ds004285_sub-10.nii.gz	V1	1	1.6906179	1
PT030_OpenNeuro_ds004173_sub-016.nii.gz	V1	1	1.6924039	1
PT030_OpenNeuro_ds004285_sub-02.nii.gz	V1	1	1.6927149	1
PT030_OpenNeuro_ds004285_sub-05.nii.gz	V1	1	1.6961459	1
PT030_OpenNeuro_ds004219_sub-05.nii.gz	V1	1	1.6967989	1
PT030_OpenNeuro_ds004173_sub-049.nii.gz	V1	1	1.6978458	1
PT030_OpenNeuro_ds004274_sub-25.nii.gz	V1	1	1.7017614	1
PT030_OpenNeuro_ds004219_sub-04.nii.gz	V1	1	1.7028383	1
PT030_OpenNeuro_ds004196_sub-01.nii.gz	V1	1	1.7034266	1
PT030_OpenNeuro_ds004173_sub-092.nii.gz	V1	1	1.7034881	1
PT030_OpenNeuro_ds004230_sub-05.nii.gz	V1	1	1.7036285	1
PT030_OpenNeuro_ds004196_sub-04.nii.gz	V1	1	1.7057648	1
PT030_OpenNeuro_ds004173_sub-024.nii.gz	V1	1	1.706304	1
PT030_OpenNeuro_ds004173_sub-025.nii.gz	V1	1	1.7079449	1
PT030_OpenNeuro_ds004182_sub-11.nii.gz	V1	1	1.7079937	1
PT030_OpenNeuro_ds004219_sub-02.nii.gz	V1	1	1.7087498	1
PT030_OpenNeuro_ds004173_sub-066.nii.gz	V1	1	1.7100804	1
PT030_OpenNeuro_ds004173_sub-070.nii.gz	V1	1	1.7108811	1
PT030_OpenNeuro_ds004274_sub-16.nii.gz	V1	1	1.711054	1
PT030_OpenNeuro_ds004173_sub-065.nii.gz	V1	1	1.7145847	1
PT030_OpenNeuro_ds004173_sub-113.nii.gz	V1	1	1.7147135	1
PT030_OpenNeuro_ds004230_sub-17.nii.gz	V1	1	1.7149615	1
PT030_OpenNeuro_ds004285_sub-17.nii.gz	V1	1	1.7150722	1
PT030_OpenNeuro_ds004196_sub-03.nii.gz	V1	1	1.7158086	1
PT030_OpenNeuro_ds004226_sub-03.nii.gz	V1	1	1.7190437	1
PT030_OpenNeuro_ds004217_sub-04.nii.gz	V1	1	1.722601	1
PT030_OpenNeuro_ds004182_sub-24.nii.gz	V1	1	1.7252903	1
PT030_OpenNeuro_ds004173_sub-059.nii.gz	V1	1	1.7264462	1
PT030_OpenNeuro_ds004173_sub-079.nii.gz	V1	1	1.7265509	1
PT030_OpenNeuro_ds004219_sub-08.nii.gz	V1	1	1.7305201	1
PT030_OpenNeuro_ds004182_sub-30.nii.gz	V1	1	1.7307775	1
PT030_OpenNeuro_ds004173_sub-075.nii.gz	V1	1	1.731019	1
PT030_OpenNeuro_ds004173_sub-132.nii.gz	V1	1	1.7335769	1
PT030_OpenNeuro_ds004280_sub-02.nii.gz	V1	1	1.7341051	1
PT030_OpenNeuro_ds004173_sub-047.nii.gz	V1	1	1.7345281	1
PT030_OpenNeuro_ds004173_sub-088.nii.gz	V1	1	1.7362764	1
PT030_OpenNeuro_ds004285_sub-13.nii.gz	V1	1	1.7370728	1
PT030_OpenNeuro_ds004285_sub-03.nii.gz	V1	1	1.7376876	1
PT030_OpenNeuro_ds004173_sub-073.nii.gz	V1	1	1.7378167	1
