participant_id	session	run	corr_mean	qc
sub-735440061180.nii.gz	V1	1	1.4792596	1
sub-739787260379.nii.gz	V1	1	1.487872	1
sub-728001286523.nii.gz	V1	1	1.4905154	1
sub-730097934670.nii.gz	V1	1	1.4992847	1
sub-743352477595.nii.gz	V1	1	1.5040956	1
sub-731053537710.nii.gz	V1	1	1.5120819	1
sub-739053284574.nii.gz	V1	1	1.518858	1
sub-731884047204.nii.gz	V1	1	1.5199049	1
sub-737612352942.nii.gz	V1	1	1.5232954	1
sub-726447225950.nii.gz	V1	1	1.5263852	1
sub-728606982967.nii.gz	V1	1	1.530544	1
sub-730918684622.nii.gz	V1	1	1.5305587	1
sub-724285887201.nii.gz	V1	1	1.5443695	1
sub-739189045744.nii.gz	V1	1	1.5456583	1
sub-732282391573.nii.gz	V1	1	1.5456737	1
sub-731383185695.nii.gz	V1	1	1.5520576	1
sub-725649088906.nii.gz	V1	1	1.5695238	1
sub-743455835231.nii.gz	V1	1	1.5746496	1
sub-729614213997.nii.gz	V1	1	1.5762286	1
sub-737279775927.nii.gz	V1	1	1.5767196	1
sub-740983317440.nii.gz	V1	1	1.5775496	1
sub-735458942202.nii.gz	V1	1	1.5897696	1
sub-734715162301.nii.gz	V1	1	1.591559	1
sub-741636551928.nii.gz	V1	1	1.6040906	1
sub-736341247377.nii.gz	V1	1	1.6044339	1
sub-726357481279.nii.gz	V1	1	1.6080579	1
sub-736008989502.nii.gz	V1	1	1.6126716	1
sub-742191010883.nii.gz	V1	1	1.6131339	1
sub-732953690458.nii.gz	V1	1	1.6133862	1
sub-726230140883.nii.gz	V1	1	1.6140563	1
sub-743564689857.nii.gz	V1	1	1.6190953	1
sub-731158961758.nii.gz	V1	1	1.6265836	1
sub-732461942615.nii.gz	V1	1	1.6310009	1
sub-742853610871.nii.gz	V1	1	1.6341914	1
sub-729003209199.nii.gz	V1	1	1.6377722	1
sub-725785336385.nii.gz	V1	1	1.6441617	1
sub-741_ses-wave1.nii.gz	V1	1	1.6467816	1
sub-730968832318.nii.gz	V1	1	1.6480945	1
sub-743253416667.nii.gz	V1	1	1.6490059	1
sub-733766223690.nii.gz	V1	1	1.6510235	1
sub-725767350393.nii.gz	V1	1	1.6523869	1
sub-726182329401.nii.gz	V1	1	1.6560436	1
sub-737772953793.nii.gz	V1	1	1.6629919	1
sub-737562040158.nii.gz	V1	1	1.6637707	1
sub-739425554680.nii.gz	V1	1	1.6672307	1
sub-737846253072.nii.gz	V1	1	1.6695094	1
sub-743158410629.nii.gz	V1	1	1.6706957	1
sub-740850556012.nii.gz	V1	1	1.6772063	1
sub-741_ses-wave3.nii.gz	V1	1	1.6784394	1
sub-726862226876.nii.gz	V1	1	1.6845835	1
sub-725931969400.nii.gz	V1	1	1.6850717	1
sub-739307848909.nii.gz	V1	1	1.6854016	1
sub-744141834517.nii.gz	V1	1	1.6861858	1
sub-726436684201.nii.gz	V1	1	1.6869153	1
sub-729143650901.nii.gz	V1	1	1.6889569	1
sub-729337795478.nii.gz	V1	1	1.6930206	1
sub-737059425928.nii.gz	V1	1	1.6945523	1
sub-737846728914.nii.gz	V1	1	1.6953261	1
sub-737776786402.nii.gz	V1	1	1.6958953	1
sub-741_ses-wave2.nii.gz	V1	1	1.7013302	1
sub-725821040249.nii.gz	V1	1	1.7057432	1
sub-733655780174.nii.gz	V1	1	1.7099583	1
sub-741359564210.nii.gz	V1	1	1.7128329	1
sub-730972405484.nii.gz	V1	1	1.7160375	1
sub-736060141260.nii.gz	V1	1	1.7197036	1
sub-733532206179.nii.gz	V1	1	1.7206138	1
sub-737025780967.nii.gz	V1	1	1.7277753	1
sub-724721518392.nii.gz	V1	1	1.7323178	1
sub-740149375504.nii.gz	V1	1	1.7346065	1
sub-739765334757.nii.gz	V1	1	1.7375871	1
sub-739807799326.nii.gz	V1	1	1.7409316	1
sub-733521303257.nii.gz	V1	1	1.7443892	1
sub-726583561602.nii.gz	V1	1	1.7470387	1
sub-734237194162.nii.gz	V1	1	1.7489738	1
sub-730071150053.nii.gz	V1	1	1.7509109	1
sub-741541005641.nii.gz	V1	1	1.7519568	1
sub-733855626618.nii.gz	V1	1	1.7537159	1
sub-728218320536.nii.gz	V1	1	1.7556767	1
sub-741706908470.nii.gz	V1	1	1.7625663	1
sub-734028308401.nii.gz	V1	1	1.7632353	1
sub-737250910624.nii.gz	V1	1	1.7637285	1
sub-736336902194.nii.gz	V1	1	1.765504	1
sub-738958020045.nii.gz	V1	1	1.7657866	1
sub-732897083789.nii.gz	V1	1	1.7684009	1
sub-728882736260.nii.gz	V1	1	1.7698001	1
sub-741157514614.nii.gz	V1	1	1.7712477	1
sub-737123719510.nii.gz	V1	1	1.7714795	1
sub-727848229209.nii.gz	V1	1	1.7767986	1
sub-725586193692.nii.gz	V1	1	1.7805014	1
sub-741652187641.nii.gz	V1	1	1.7812321	1
sub-726037746493.nii.gz	V1	1	1.7816464	1
sub-734097348430.nii.gz	V1	1	1.7818602	1
sub-734267087534.nii.gz	V1	1	1.7822856	1
sub-734932297481.nii.gz	V1	1	1.7839618	1
sub-739971221380.nii.gz	V1	1	1.7867877	1
sub-725415967620.nii.gz	V1	1	1.7892479	1
sub-733900295883.nii.gz	V1	1	1.7931355	1
sub-742020470746.nii.gz	V1	1	1.8089746	1
sub-739389914455.nii.gz	V1	1	1.8096765	1
sub-742564189204.nii.gz	V1	1	1.8135487	1
