participant_id	session	run	corr_mean	qc
sub-931316549796.nii.gz	V1	1	1.4734567	1
sub-926178685760.nii.gz	V1	1	1.4749655	1
sub-920988541453.nii.gz	V1	1	1.4760331	1
sub-924651987648.nii.gz	V1	1	1.4903138	1
sub-929447174283.nii.gz	V1	1	1.4932195	1
sub-927624489801.nii.gz	V1	1	1.4940411	1
sub-920810018627.nii.gz	V1	1	1.4943901	1
sub-929587773359.nii.gz	V1	1	1.5110772	1
sub-918148858049.nii.gz	V1	1	1.514717	1
sub-917938246101.nii.gz	V1	1	1.5186404	1
sub-931419407006.nii.gz	V1	1	1.5254494	1
sub-923062764742.nii.gz	V1	1	1.5264928	1
sub-927033363456.nii.gz	V1	1	1.5318158	1
sub-924996943078.nii.gz	V1	1	1.5354782	1
sub-918944432928.nii.gz	V1	1	1.5381833	1
sub-932328801110.nii.gz	V1	1	1.5467781	1
sub-926868125478.nii.gz	V1	1	1.5495126	1
sub-924333698510.nii.gz	V1	1	1.551772	1
sub-925503805331.nii.gz	V1	1	1.5540683	1
sub-930887135237.nii.gz	V1	1	1.5700929	1
sub-931524427617.nii.gz	V1	1	1.5740908	1
sub-928641172711.nii.gz	V1	1	1.5751795	1
sub-920272941764.nii.gz	V1	1	1.6052923	1
sub-924914255631.nii.gz	V1	1	1.6077937	1
sub-917842166945.nii.gz	V1	1	1.6179932	1
sub-926570528626.nii.gz	V1	1	1.6187401	1
sub-925264389205.nii.gz	V1	1	1.6191815	1
sub-930584893595.nii.gz	V1	1	1.6204345	1
sub-924828864147.nii.gz	V1	1	1.6223046	1
sub-920097736072.nii.gz	V1	1	1.6227117	1
sub-924175266771.nii.gz	V1	1	1.6310819	1
sub-923642697698.nii.gz	V1	1	1.632991	1
sub-928386832910.nii.gz	V1	1	1.6387883	1
sub-92_ses-wave3.nii.gz	V1	1	1.6387973	1
sub-928674316476.nii.gz	V1	1	1.6424644	1
sub-928955532364.nii.gz	V1	1	1.6476167	1
sub-926492892497.nii.gz	V1	1	1.6530294	1
sub-92_ses-wave2.nii.gz	V1	1	1.6535243	1
sub-919028468459.nii.gz	V1	1	1.657177	1
sub-920531713757.nii.gz	V1	1	1.6594868	1
sub-923599548842.nii.gz	V1	1	1.6612097	1
sub-929322786948.nii.gz	V1	1	1.6623236	1
sub-92_ses-wave1.nii.gz	V1	1	1.6632379	1
sub-932962485355.nii.gz	V1	1	1.6638585	1
sub-932928363014.nii.gz	V1	1	1.6652478	1
sub-922949023576.nii.gz	V1	1	1.6653994	1
sub-924511741709.nii.gz	V1	1	1.6661879	1
sub-917758363758.nii.gz	V1	1	1.6702138	1
sub-918881052509.nii.gz	V1	1	1.6703919	1
sub-919267100021.nii.gz	V1	1	1.6778685	1
sub-930665355870.nii.gz	V1	1	1.678431	1
sub-932062304692.nii.gz	V1	1	1.6855016	1
sub-922751720998.nii.gz	V1	1	1.6866643	1
sub-933061724232.nii.gz	V1	1	1.6871978	1
sub-933451667612.nii.gz	V1	1	1.6883044	1
sub-923022500628.nii.gz	V1	1	1.6919321	1
sub-918704529377.nii.gz	V1	1	1.6938635	1
sub-929374751111.nii.gz	V1	1	1.6962221	1
sub-931789686026.nii.gz	V1	1	1.6968867	1
sub-929879633250.nii.gz	V1	1	1.6989281	1
sub-929_ses-wave1.nii.gz	V1	1	1.7006245	1
sub-928501174329.nii.gz	V1	1	1.709803	1
sub-931911905878.nii.gz	V1	1	1.7115598	1
sub-924907998371.nii.gz	V1	1	1.7123388	1
sub-928379379406.nii.gz	V1	1	1.714921	1
sub-923955385323.nii.gz	V1	1	1.7163239	1
sub-924687982745.nii.gz	V1	1	1.7177265	1
sub-925037100804.nii.gz	V1	1	1.7182412	1
sub-926443180069.nii.gz	V1	1	1.7184749	1
sub-931522580771.nii.gz	V1	1	1.7195063	1
sub-924528886760.nii.gz	V1	1	1.7205632	1
sub-926186325110.nii.gz	V1	1	1.7206221	1
sub-922622292927.nii.gz	V1	1	1.7212454	1
sub-927_ses-wave1.nii.gz	V1	1	1.7226655	1
sub-929_ses-wave2.nii.gz	V1	1	1.7234288	1
sub-921858841687.nii.gz	V1	1	1.7247525	1
sub-930897613274.nii.gz	V1	1	1.7278137	1
sub-920482922866.nii.gz	V1	1	1.7284895	1
sub-922055662461.nii.gz	V1	1	1.728722	1
sub-930541103023.nii.gz	V1	1	1.7311774	1
sub-933334631743.nii.gz	V1	1	1.7318298	1
sub-930818807780.nii.gz	V1	1	1.737252	1
sub-928156652019.nii.gz	V1	1	1.7401077	1
sub-928893044378.nii.gz	V1	1	1.7420286	1
sub-923988821231.nii.gz	V1	1	1.7463425	1
sub-926429125603.nii.gz	V1	1	1.7509954	1
sub-927_ses-wave3.nii.gz	V1	1	1.7510964	1
sub-927_ses-wave2.nii.gz	V1	1	1.7521966	1
sub-922289872992.nii.gz	V1	1	1.7546048	1
sub-921444161224.nii.gz	V1	1	1.7563298	1
sub-919231839233.nii.gz	V1	1	1.7580723	1
sub-919572007730.nii.gz	V1	1	1.7597365	1
sub-930307385185.nii.gz	V1	1	1.7621454	1
sub-919261514175.nii.gz	V1	1	1.7653326	1
sub-933102001416.nii.gz	V1	1	1.7657954	1
sub-927248566385.nii.gz	V1	1	1.7705553	1
sub-923406567679.nii.gz	V1	1	1.7749546	1
sub-929232257334.nii.gz	V1	1	1.7763255	1
sub-929666036859.nii.gz	V1	1	1.7763791	1
sub-926583949527.nii.gz	V1	1	1.7921622	1
