participant_id	session	run	corr_mean	qc
PT030_OpenNeuro_ds004711_sub-043.nii.gz	V1	1	1.5352366	1
PT030_OpenNeuro_ds004711_sub-059.nii.gz	V1	1	1.5612011	1
PT030_OpenNeuro_ds004711_sub-056.nii.gz	V1	1	1.5684984	1
PT030_OpenNeuro_ds004711_sub-008.nii.gz	V1	1	1.5857238	1
PT030_OpenNeuro_ds004711_sub-046.nii.gz	V1	1	1.591565	1
PT030_OpenNeuro_ds004711_sub-016.nii.gz	V1	1	1.5957575	1
PT030_OpenNeuro_ds004711_sub-011.nii.gz	V1	1	1.6020087	1
PT030_OpenNeuro_ds004711_sub-032.nii.gz	V1	1	1.6183156	1
PT030_OpenNeuro_ds004711_sub-045.nii.gz	V1	1	1.6201365	1
PT030_OpenNeuro_ds004711_sub-015.nii.gz	V1	1	1.6214285	1
PT030_OpenNeuro_ds004711_sub-044.nii.gz	V1	1	1.6332225	1
PT030_OpenNeuro_ds004711_sub-058.nii.gz	V1	1	1.6397386	1
PT030_OpenNeuro_ds004711_sub-039.nii.gz	V1	1	1.643893	1
PT030_OpenNeuro_ds004711_sub-029.nii.gz	V1	1	1.6470847	1
PT030_OpenNeuro_ds004711_sub-053.nii.gz	V1	1	1.6544473	1
PT030_OpenNeuro_ds004711_sub-042.nii.gz	V1	1	1.6566147	1
PT030_OpenNeuro_ds004711_sub-062.nii.gz	V1	1	1.6613905	1
PT030_OpenNeuro_ds004711_sub-030.nii.gz	V1	1	1.6616541	1
PT030_OpenNeuro_ds004711_sub-036.nii.gz	V1	1	1.6717597	1
PT030_OpenNeuro_ds004711_sub-024.nii.gz	V1	1	1.6736499	1
PT030_OpenNeuro_ds004711_sub-031.nii.gz	V1	1	1.677809	1
PT030_OpenNeuro_ds004711_sub-013.nii.gz	V1	1	1.6799296	1
PT030_OpenNeuro_ds004697_sub-55.nii.gz	V1	1	1.6825778	1
PT030_OpenNeuro_ds004697_sub-63.nii.gz	V1	1	1.6847426	1
PT030_OpenNeuro_ds004711_sub-033.nii.gz	V1	1	1.6862298	1
PT030_OpenNeuro_ds004711_sub-054.nii.gz	V1	1	1.6868193	1
PT030_OpenNeuro_ds004697_sub-69.nii.gz	V1	1	1.687306	1
PT030_OpenNeuro_ds004711_sub-051.nii.gz	V1	1	1.6940081	1
PT030_OpenNeuro_ds004711_sub-055.nii.gz	V1	1	1.6958729	1
PT030_OpenNeuro_ds004711_sub-027.nii.gz	V1	1	1.6974545	1
PT030_OpenNeuro_ds004711_sub-041.nii.gz	V1	1	1.6977241	1
PT030_OpenNeuro_ds004711_sub-020.nii.gz	V1	1	1.6990409	1
PT030_OpenNeuro_ds004711_sub-047.nii.gz	V1	1	1.7012038	1
PT030_OpenNeuro_ds004697_sub-66.nii.gz	V1	1	1.7089859	1
PT030_OpenNeuro_ds004697_sub-72.nii.gz	V1	1	1.7096364	1
PT030_OpenNeuro_ds004697_sub-51.nii.gz	V1	1	1.7111201	1
PT030_OpenNeuro_ds004711_sub-066.nii.gz	V1	1	1.7133123	1
PT030_OpenNeuro_ds004711_sub-048.nii.gz	V1	1	1.7135845	1
PT030_OpenNeuro_ds004711_sub-063.nii.gz	V1	1	1.715292	1
PT030_OpenNeuro_ds004711_sub-050.nii.gz	V1	1	1.7153982	1
PT030_OpenNeuro_ds004711_sub-005.nii.gz	V1	1	1.7164513	1
PT030_OpenNeuro_ds004711_sub-009.nii.gz	V1	1	1.7166086	1
