participant_id	session	run	corr_mean	qc
sub-116218240872.nii.gz	V1	1	1.4480413	1
sub-114165623285.nii.gz	V1	1	1.4516258	1
sub-105046731194.nii.gz	V1	1	1.4641992	1
sub-109712998508.nii.gz	V1	1	1.4721602	1
sub-113484693835.nii.gz	V1	1	1.4937853	1
sub-105890017872.nii.gz	V1	1	1.4974635	1
sub-106084308551.nii.gz	V1	1	1.5018331	1
sub-113308512211.nii.gz	V1	1	1.5106726	1
sub-114383938758.nii.gz	V1	1	1.5123413	1
sub-109321003449.nii.gz	V1	1	1.5301198	1
sub-110519368768.nii.gz	V1	1	1.548129	1
sub-114950860875.nii.gz	V1	1	1.5573962	1
sub-116602902372.nii.gz	V1	1	1.5606068	1
sub-110_ses-wave1.nii.gz	V1	1	1.5630972	1
sub-110_ses-wave2.nii.gz	V1	1	1.5647111	1
sub-1141_ses-wave3.nii.gz	V1	1	1.5711544	1
sub-1108_ses-wave1.nii.gz	V1	1	1.5712218	1
sub-106847803341.nii.gz	V1	1	1.576097	1
sub-1093_ses-wave3.nii.gz	V1	1	1.5767852	1
sub-1136_ses-wave2.nii.gz	V1	1	1.5776505	1
sub-116491083443.nii.gz	V1	1	1.5782648	1
sub-1136_ses-wave1.nii.gz	V1	1	1.5933499	1
sub-107012705146.nii.gz	V1	1	1.5939336	1
sub-113306873821.nii.gz	V1	1	1.6050446	1
sub-110197824061.nii.gz	V1	1	1.6078622	1
sub-1141_ses-wave1.nii.gz	V1	1	1.6099343	1
sub-1153_ses-wave3.nii.gz	V1	1	1.6271524	1
sub-108737376161.nii.gz	V1	1	1.6296562	1
sub-107989352584.nii.gz	V1	1	1.6330142	1
sub-1119_ses-wave1.nii.gz	V1	1	1.6366229	1
sub-110648343433.nii.gz	V1	1	1.638275	1
sub-115051337557.nii.gz	V1	1	1.6386865	1
sub-1054_ses-wave2.nii.gz	V1	1	1.6395533	1
sub-1141_ses-wave2.nii.gz	V1	1	1.6424035	1
sub-108681547305.nii.gz	V1	1	1.6442536	1
sub-1153_ses-wave2.nii.gz	V1	1	1.6482002	1
sub-1084_ses-wave1.nii.gz	V1	1	1.6514581	1
sub-106297012000.nii.gz	V1	1	1.6542059	1
sub-1153_ses-wave1.nii.gz	V1	1	1.6542464	1
sub-112365363383.nii.gz	V1	1	1.6584553	1
sub-1093_ses-wave2.nii.gz	V1	1	1.6637788	1
sub-1146_ses-wave3.nii.gz	V1	1	1.6698132	1
sub-1159_ses-wave1.nii.gz	V1	1	1.6719102	1
sub-105288153937.nii.gz	V1	1	1.6757344	1
sub-1158_ses-wave1.nii.gz	V1	1	1.6763185	1
sub-1119_ses-wave3.nii.gz	V1	1	1.6771166	1
sub-1058_ses-wave1.nii.gz	V1	1	1.6821989	1
sub-115014004233.nii.gz	V1	1	1.6832469	1
sub-116096622843.nii.gz	V1	1	1.6833619	1
sub-1123_ses-wave1.nii.gz	V1	1	1.6835026	1
sub-1139_ses-wave3.nii.gz	V1	1	1.6868405	1
sub-1054_ses-wave1.nii.gz	V1	1	1.6870177	1
sub-1093_ses-wave1.nii.gz	V1	1	1.6875364	1
sub-110893004866.nii.gz	V1	1	1.6915119	1
sub-112173718208.nii.gz	V1	1	1.6917857	1
sub-1058_ses-wave3.nii.gz	V1	1	1.6947701	1
sub-1154_ses-wave1.nii.gz	V1	1	1.6973237	1
sub-107912335979.nii.gz	V1	1	1.7030488	1
sub-116651167956.nii.gz	V1	1	1.7031355	1
sub-104625609853.nii.gz	V1	1	1.7049133	1
sub-1157_ses-wave3.nii.gz	V1	1	1.7053818	1
sub-105626036276.nii.gz	V1	1	1.7064049	1
sub-1124_ses-wave2.nii.gz	V1	1	1.7081418	1
sub-1139_ses-wave2.nii.gz	V1	1	1.7123085	1
sub-1124_ses-wave1.nii.gz	V1	1	1.7156945	1
sub-115044780386.nii.gz	V1	1	1.7187172	1
sub-108597937741.nii.gz	V1	1	1.7200506	1
sub-113812293828.nii.gz	V1	1	1.7214296	1
sub-1146_ses-wave2.nii.gz	V1	1	1.7215807	1
sub-1146_ses-wave1.nii.gz	V1	1	1.7245898	1
sub-1149_ses-wave1.nii.gz	V1	1	1.7258047	1
sub-1165_ses-wave1.nii.gz	V1	1	1.7264743	1
sub-1139_ses-wave1.nii.gz	V1	1	1.7299762	1
sub-1149_ses-wave2.nii.gz	V1	1	1.7307272	1
sub-1149_ses-wave3.nii.gz	V1	1	1.7313334	1
sub-114301578470.nii.gz	V1	1	1.7320982	1
sub-112868884331.nii.gz	V1	1	1.7355638	1
sub-1157_ses-wave1.nii.gz	V1	1	1.737253	1
sub-109861838866.nii.gz	V1	1	1.7396728	1
sub-108893451515.nii.gz	V1	1	1.7445141	1
sub-104893688989.nii.gz	V1	1	1.7466887	1
sub-112139632444.nii.gz	V1	1	1.7476076	1
sub-108019181067.nii.gz	V1	1	1.7527734	1
sub-105819777108.nii.gz	V1	1	1.7537677	1
sub-111020130501.nii.gz	V1	1	1.7583272	1
sub-110463604078.nii.gz	V1	1	1.7586527	1
sub-111786255278.nii.gz	V1	1	1.761001	1
sub-115671459081.nii.gz	V1	1	1.7632109	1
sub-104654659650.nii.gz	V1	1	1.7636545	1
sub-105699817140.nii.gz	V1	1	1.7648978	1
