participant_id	session	run	corr_mean	qc
PT030_OpenNeuro_ds004056_sub-25.nii.gz	V1	1	1.3605827	1
PT030_OpenNeuro_ds003972_sub-07.nii.gz	V1	1	1.4081205	1
PT030_OpenNeuro_ds003972_sub-04.nii.gz	V1	1	1.4158876	1
PT030_OpenNeuro_ds003972_sub-01.nii.gz	V1	1	1.4189464	1
PT030_OpenNeuro_ds004056_sub-29.nii.gz	V1	1	1.4205862	1
PT030_OpenNeuro_ds004091_sub-01.nii.gz	V1	1	1.4313749	1
PT030_OpenNeuro_ds003927_sub-03.nii.gz	V1	1	1.4442233	1
PT030_OpenNeuro_ds004091_sub-07.nii.gz	V1	1	1.4523132	1
PT030_OpenNeuro_ds003972_sub-05.nii.gz	V1	1	1.4561014	1
PT030_OpenNeuro_ds004006_sub-04.nii.gz	V1	1	1.4709084	1
PT030_OpenNeuro_ds004042_sub-01.nii.gz	V1	1	1.4918134	1
PT030_OpenNeuro_ds004091_sub-05.nii.gz	V1	1	1.5076295	1
PT030_OpenNeuro_ds004091_sub-02.nii.gz	V1	1	1.512743	1
PT030_OpenNeuro_ds004006_sub-36.nii.gz	V1	1	1.5144717	1
PT030_OpenNeuro_ds003927_sub-01.nii.gz	V1	1	1.5235454	1
PT030_OpenNeuro_ds004006_sub-26.nii.gz	V1	1	1.5620794	1
PT030_OpenNeuro_ds003927_sub-05.nii.gz	V1	1	1.593236	1
PT030_OpenNeuro_ds003922_sub-04.nii.gz	V1	1	1.61679	1
PT030_OpenNeuro_ds003974_sub-14.nii.gz	V1	1	1.6276586	1
PT030_OpenNeuro_ds004006_sub-17.nii.gz	V1	1	1.6311705	1
PT030_OpenNeuro_ds004042_sub-13.nii.gz	V1	1	1.650268	1
PT030_OpenNeuro_ds003877_sub-41.nii.gz	V1	1	1.6510379	1
PT030_OpenNeuro_ds003877_sub-49.nii.gz	V1	1	1.6553224	1
PT030_OpenNeuro_ds004006_sub-03.nii.gz	V1	1	1.6628045	1
PT030_OpenNeuro_ds004094_sub-20.nii.gz	V1	1	1.6699976	1
PT030_OpenNeuro_ds004042_sub-08.nii.gz	V1	1	1.670501	1
PT030_OpenNeuro_ds003877_sub-43.nii.gz	V1	1	1.675848	1
PT030_OpenNeuro_ds004006_sub-05.nii.gz	V1	1	1.6780668	1
PT030_OpenNeuro_ds004042_sub-12.nii.gz	V1	1	1.6782757	1
PT030_OpenNeuro_ds004094_sub-28.nii.gz	V1	1	1.6850199	1
PT030_OpenNeuro_ds003877_sub-45.nii.gz	V1	1	1.686142	1
PT030_OpenNeuro_ds003877_sub-36.nii.gz	V1	1	1.6869544	1
PT030_OpenNeuro_ds003877_sub-50.nii.gz	V1	1	1.6872075	1
PT030_OpenNeuro_ds003877_sub-44.nii.gz	V1	1	1.6934153	1
PT030_OpenNeuro_ds004094_sub-26.nii.gz	V1	1	1.6934724	1
PT030_OpenNeuro_ds003877_sub-57.nii.gz	V1	1	1.6965032	1
PT030_OpenNeuro_ds003877_sub-38.nii.gz	V1	1	1.6966474	1
PT030_OpenNeuro_ds003877_sub-55.nii.gz	V1	1	1.7011489	1
PT030_OpenNeuro_ds004094_sub-14.nii.gz	V1	1	1.7014554	1
PT030_OpenNeuro_ds003974_sub-25.nii.gz	V1	1	1.7018447	1
PT030_OpenNeuro_ds004078_sub-02.nii.gz	V1	1	1.7030483	1
PT030_OpenNeuro_ds003974_sub-40.nii.gz	V1	1	1.7050844	1
PT030_OpenNeuro_ds003974_sub-39.nii.gz	V1	1	1.7085938	1
PT030_OpenNeuro_ds003877_sub-19.nii.gz	V1	1	1.7134954	1
PT030_OpenNeuro_ds003877_sub-74.nii.gz	V1	1	1.714124	1
