participant_id	session	run	corr_mean	qc
sub-782755729398.nii.gz	V1	1	1.4667157	1
sub-795773669005.nii.gz	V1	1	1.4813507	1
sub-789237283790.nii.gz	V1	1	1.4834807	1
sub-785101208040.nii.gz	V1	1	1.4862119	1
sub-787199115410.nii.gz	V1	1	1.4884505	1
sub-791276074550.nii.gz	V1	1	1.4911966	1
sub-788968945004.nii.gz	V1	1	1.4978039	1
sub-795676218612.nii.gz	V1	1	1.5067927	1
sub-795999168691.nii.gz	V1	1	1.5226287	1
sub-794588803641.nii.gz	V1	1	1.5291247	1
sub-796291925408.nii.gz	V1	1	1.5315627	1
sub-795710895899.nii.gz	V1	1	1.5407151	1
sub-782541652483.nii.gz	V1	1	1.544902	1
sub-788492862739.nii.gz	V1	1	1.5491754	1
sub-785585128108.nii.gz	V1	1	1.5496451	1
sub-794966343659.nii.gz	V1	1	1.5521399	1
sub-793544068287.nii.gz	V1	1	1.5604057	1
sub-786594979854.nii.gz	V1	1	1.5704292	1
sub-789275489213.nii.gz	V1	1	1.5732526	1
sub-786291754095.nii.gz	V1	1	1.5806706	1
sub-790342109183.nii.gz	V1	1	1.5824615	1
sub-784746686469.nii.gz	V1	1	1.5858276	1
sub-794572583071.nii.gz	V1	1	1.597118	1
sub-779830642772.nii.gz	V1	1	1.5974044	1
sub-785795758294.nii.gz	V1	1	1.5988445	1
sub-782264074263.nii.gz	V1	1	1.6037172	1
sub-780945670746.nii.gz	V1	1	1.6116064	1
sub-789505181151.nii.gz	V1	1	1.6138226	1
sub-781171966594.nii.gz	V1	1	1.6284133	1
sub-781687235835.nii.gz	V1	1	1.6365337	1
sub-792041257894.nii.gz	V1	1	1.6482513	1
sub-787007356879.nii.gz	V1	1	1.6522768	1
sub-787231969341.nii.gz	V1	1	1.6523479	1
sub-790852388297.nii.gz	V1	1	1.66407	1
sub-792038430709.nii.gz	V1	1	1.6787419	1
sub-794804660894.nii.gz	V1	1	1.6805967	1
sub-794734640420.nii.gz	V1	1	1.6806195	1
sub-789333583005.nii.gz	V1	1	1.680851	1
sub-788150792132.nii.gz	V1	1	1.6844283	1
sub-784306896848.nii.gz	V1	1	1.6886743	1
sub-796553608418.nii.gz	V1	1	1.696528	1
sub-789637210067.nii.gz	V1	1	1.6974524	1
sub-783088729583.nii.gz	V1	1	1.6977518	1
sub-790159298920.nii.gz	V1	1	1.6995238	1
sub-784_ses-wave3.nii.gz	V1	1	1.7022531	1
sub-784293954257.nii.gz	V1	1	1.702319	1
sub-787578957117.nii.gz	V1	1	1.7054945	1
sub-784_ses-wave1.nii.gz	V1	1	1.7062247	1
sub-784_ses-wave2.nii.gz	V1	1	1.7074015	1
sub-790004250935.nii.gz	V1	1	1.7091084	1
sub-779760142266.nii.gz	V1	1	1.7108794	1
sub-782327830408.nii.gz	V1	1	1.7160676	1
sub-792504229121.nii.gz	V1	1	1.7177757	1
sub-780065374239.nii.gz	V1	1	1.7221506	1
sub-780216230620.nii.gz	V1	1	1.726093	1
sub-782213755099.nii.gz	V1	1	1.7266585	1
sub-790515405307.nii.gz	V1	1	1.7316095	1
sub-783542275031.nii.gz	V1	1	1.7338343	1
sub-779_ses-wave1.nii.gz	V1	1	1.7353027	1
sub-779_ses-wave2.nii.gz	V1	1	1.7387894	1
sub-784744094165.nii.gz	V1	1	1.7395247	1
sub-795301649531.nii.gz	V1	1	1.7429664	1
sub-779_ses-wave3.nii.gz	V1	1	1.7448441	1
sub-788416388677.nii.gz	V1	1	1.7450218	1
sub-790241781136.nii.gz	V1	1	1.7460352	1
sub-780180841050.nii.gz	V1	1	1.7512513	1
sub-793173130184.nii.gz	V1	1	1.7516327	1
sub-787836264343.nii.gz	V1	1	1.7540456	1
sub-789284069383.nii.gz	V1	1	1.7549881	1
sub-780558293630.nii.gz	V1	1	1.7568384	1
sub-783690359289.nii.gz	V1	1	1.7569133	1
sub-780786882991.nii.gz	V1	1	1.7575303	1
sub-781236951487.nii.gz	V1	1	1.7649499	1
sub-796614177406.nii.gz	V1	1	1.7657471	1
sub-784844785371.nii.gz	V1	1	1.7699616	1
sub-792075286865.nii.gz	V1	1	1.7700297	1
sub-780103882043.nii.gz	V1	1	1.770077	1
sub-796107983896.nii.gz	V1	1	1.7727889	1
sub-786490511114.nii.gz	V1	1	1.7728262	1
sub-787163499321.nii.gz	V1	1	1.7743218	1
sub-789224424631.nii.gz	V1	1	1.7749177	1
sub-793040141067.nii.gz	V1	1	1.7751774	1
sub-781892887045.nii.gz	V1	1	1.7763795	1
sub-796075391296.nii.gz	V1	1	1.7769943	1
sub-783961028096.nii.gz	V1	1	1.7813836	1
sub-784538675800.nii.gz	V1	1	1.7841282	1
sub-782020601813.nii.gz	V1	1	1.7856023	1
sub-795002530881.nii.gz	V1	1	1.7888198	1
sub-779882127370.nii.gz	V1	1	1.7888879	1
sub-795872008215.nii.gz	V1	1	1.7939336	1
sub-786210585416.nii.gz	V1	1	1.7955366	1
sub-790734373738.nii.gz	V1	1	1.7961864	1
sub-787417420604.nii.gz	V1	1	1.7966373	1
sub-796344361436.nii.gz	V1	1	1.7989246	1
sub-785605129869.nii.gz	V1	1	1.7990218	1
sub-791237244812.nii.gz	V1	1	1.8020487	1
sub-788524139489.nii.gz	V1	1	1.8031304	1
sub-796461524642.nii.gz	V1	1	1.8270983	1
sub-790692389068.nii.gz	V1	1	1.8285336	1
sub-790913183441.nii.gz	V1	1	1.8302572	1
