participant_id	session	run	corr_mean	qc
sub-944780637236.nii.gz	V1	1	1.4503388	1
sub-947048943658.nii.gz	V1	1	1.4643419	1
sub-944831654822.nii.gz	V1	1	1.4645879	1
sub-938896811577.nii.gz	V1	1	1.4646158	1
sub-943000203930.nii.gz	V1	1	1.4976653	1
sub-950265750391.nii.gz	V1	1	1.5035574	1
sub-948202038690.nii.gz	V1	1	1.5040413	1
sub-947688278769.nii.gz	V1	1	1.5050756	1
sub-935002971646.nii.gz	V1	1	1.5134239	1
sub-943359697274.nii.gz	V1	1	1.5157461	1
sub-937364217957.nii.gz	V1	1	1.5247148	1
sub-943181440809.nii.gz	V1	1	1.5262073	1
sub-946_ses-wave1.nii.gz	V1	1	1.5369933	1
sub-949217685462.nii.gz	V1	1	1.5383345	1
sub-948510062520.nii.gz	V1	1	1.5385404	1
sub-947217988145.nii.gz	V1	1	1.5458531	1
sub-939553665377.nii.gz	V1	1	1.547566	1
sub-935814932779.nii.gz	V1	1	1.5626422	1
sub-934881118276.nii.gz	V1	1	1.5630199	1
sub-948173892357.nii.gz	V1	1	1.5664831	1
sub-935_ses-wave2.nii.gz	V1	1	1.5703019	1
sub-935_ses-wave1.nii.gz	V1	1	1.5704223	1
sub-946587342908.nii.gz	V1	1	1.5728623	1
sub-943129168268.nii.gz	V1	1	1.5915624	1
sub-949145143097.nii.gz	V1	1	1.5926799	1
sub-943639486886.nii.gz	V1	1	1.6084827	1
sub-940165370546.nii.gz	V1	1	1.6171658	1
sub-948024242025.nii.gz	V1	1	1.6204207	1
sub-935183687348.nii.gz	V1	1	1.6279998	1
sub-943961074481.nii.gz	V1	1	1.6347734	1
sub-949681988886.nii.gz	V1	1	1.6358733	1
sub-940263536733.nii.gz	V1	1	1.6482923	1
sub-937419088392.nii.gz	V1	1	1.6507486	1
sub-946082716347.nii.gz	V1	1	1.655729	1
sub-947290481362.nii.gz	V1	1	1.6559469	1
sub-943_ses-wave2.nii.gz	V1	1	1.662101	1
sub-936007128772.nii.gz	V1	1	1.6638969	1
sub-939201014308.nii.gz	V1	1	1.6647193	1
sub-948196399366.nii.gz	V1	1	1.6649053	1
sub-947434480702.nii.gz	V1	1	1.6672751	1
sub-936703241140.nii.gz	V1	1	1.667294	1
sub-939910199671.nii.gz	V1	1	1.667471	1
sub-943_ses-wave1.nii.gz	V1	1	1.6687969	1
sub-947530831842.nii.gz	V1	1	1.6724463	1
sub-934122562621.nii.gz	V1	1	1.6729637	1
sub-944068231803.nii.gz	V1	1	1.6750014	1
sub-950287307481.nii.gz	V1	1	1.679467	1
sub-934_ses-wave2.nii.gz	V1	1	1.6834753	1
sub-945270951189.nii.gz	V1	1	1.685169	1
sub-935317604703.nii.gz	V1	1	1.6858635	1
sub-935090080624.nii.gz	V1	1	1.6895027	1
sub-949281546209.nii.gz	V1	1	1.6917744	1
sub-934_ses-wave3.nii.gz	V1	1	1.69718	1
sub-937872457728.nii.gz	V1	1	1.6988314	1
sub-949327608209.nii.gz	V1	1	1.6991625	1
sub-937301500163.nii.gz	V1	1	1.6998637	1
sub-938430166141.nii.gz	V1	1	1.7049412	1
sub-940873808553.nii.gz	V1	1	1.7064414	1
sub-940_ses-wave1.nii.gz	V1	1	1.7069471	1
sub-940_ses-wave3.nii.gz	V1	1	1.7070296	1
sub-941_ses-wave3.nii.gz	V1	1	1.7112675	1
sub-942435218704.nii.gz	V1	1	1.712154	1
sub-940_ses-wave2.nii.gz	V1	1	1.7142296	1
sub-945354197992.nii.gz	V1	1	1.7145127	1
sub-936900293798.nii.gz	V1	1	1.7171764	1
sub-938583714160.nii.gz	V1	1	1.7183421	1
sub-948053748378.nii.gz	V1	1	1.7185506	1
sub-934_ses-wave1.nii.gz	V1	1	1.7193893	1
sub-941_ses-wave1.nii.gz	V1	1	1.7221828	1
sub-934982332122.nii.gz	V1	1	1.7239926	1
sub-948402139122.nii.gz	V1	1	1.7244627	1
sub-939635291034.nii.gz	V1	1	1.7255317	1
sub-942826906064.nii.gz	V1	1	1.7262931	1
sub-940212166039.nii.gz	V1	1	1.7277304	1
sub-936672607215.nii.gz	V1	1	1.7339768	1
sub-949804034624.nii.gz	V1	1	1.7377074	1
sub-938749379533.nii.gz	V1	1	1.7398031	1
sub-942408567728.nii.gz	V1	1	1.740104	1
sub-933669624404.nii.gz	V1	1	1.7404052	1
sub-945685896914.nii.gz	V1	1	1.7406179	1
sub-947714204613.nii.gz	V1	1	1.740963	1
sub-933794001889.nii.gz	V1	1	1.7440406	1
sub-939037999646.nii.gz	V1	1	1.7455448	1
sub-935651209043.nii.gz	V1	1	1.7463368	1
sub-949690334236.nii.gz	V1	1	1.7512985	1
sub-940884975885.nii.gz	V1	1	1.7545146	1
sub-941624400870.nii.gz	V1	1	1.7581161	1
sub-942337019356.nii.gz	V1	1	1.7581872	1
sub-946000351967.nii.gz	V1	1	1.7593251	1
sub-938981109987.nii.gz	V1	1	1.7594594	1
sub-947029891941.nii.gz	V1	1	1.7598181	1
sub-942097864031.nii.gz	V1	1	1.767081	1
sub-939381022830.nii.gz	V1	1	1.7694653	1
sub-937536731279.nii.gz	V1	1	1.7716838	1
sub-942553576158.nii.gz	V1	1	1.7737364	1
sub-945981410077.nii.gz	V1	1	1.7740767	1
sub-938380050399.nii.gz	V1	1	1.7755944	1
sub-940869963183.nii.gz	V1	1	1.7772737	1
sub-939702092734.nii.gz	V1	1	1.7894124	1
sub-942090196392.nii.gz	V1	1	1.7914181	1
